timestamps,TP9,AF7,AF8,TP10,Right AUX
1745468310.154,106.445,-11.230,999.512,74.707,0.000
1745468310.158,-52.246,-40.039,-499.512,-62.988,0.000
1745468310.162,-152.344,-62.012,-1000.000,-162.109,0.000
1745468310.166,-5.859,-27.832,182.129,-49.805,0.000
1745468310.169,135.742,-1.953,999.512,69.824,0.000
1745468310.173,23.438,-20.996,224.609,-14.648,0.000
1745468310.177,-145.020,-48.828,-1000.000,-152.344,0.000
1745468310.181,-65.918,-43.945,-662.598,-100.098,0.000
1745468310.185,120.117,-15.137,929.199,52.246,0.000
1745468310.189,71.777,-25.879,826.660,27.344,0.000
1745468310.193,-123.047,-64.941,-848.633,-138.184,0.000
1745468310.197,-118.652,-69.336,-1000.000,-141.113,0.000
1745468310.201,73.730,-17.578,697.266,26.855,0.000
1745468310.205,91.797,-0.977,999.512,65.430,0.000
1745468310.209,-91.309,-41.992,-692.871,-91.797,0.000
1745468310.212,-150.879,-56.641,-1000.000,-155.762,0.000
1745468310.216,17.578,-20.508,525.391,-12.207,0.000
1745468310.220,114.258,10.254,999.512,75.684,0.000
1745468310.224,-28.809,-23.438,-352.051,-56.641,0.000
1745468310.228,-150.391,-55.664,-1000.000,-166.016,0.000
1745468310.232,-34.180,-24.414,-58.594,-52.734,0.000
1745468310.236,106.445,-1.953,999.512,80.078,0.000
1745468310.240,4.395,-25.879,334.961,5.371,0.000
1745468310.244,-163.086,-58.594,-1000.000,-144.531,0.000
1745468310.248,-106.445,-42.969,-809.570,-106.934,0.000
1745468310.251,73.242,-4.883,820.312,52.734,0.000
1745468310.255,62.012,-15.137,912.598,48.340,0.000
1745468310.259,-125.977,-52.246,-794.434,-126.465,0.000
1745468310.263,-132.812,-43.945,-1000.000,-145.020,0.000
1745468310.267,62.012,-5.859,679.199,25.879,0.000
1745468310.271,87.402,-8.301,999.512,60.059,0.000
1745468310.275,-108.887,-57.617,-657.227,-99.121,0.000
1745468310.279,-173.340,-75.195,-1000.000,-164.551,0.000
1745468310.283,-12.695,-39.062,380.371,-33.203,0.000
1745468310.287,93.262,-16.113,999.512,74.707,0.000
1745468310.291,-48.340,-41.016,-182.617,-32.227,0.000
1745468310.294,-184.082,-73.242,-1000.000,-163.086,0.000
1745468310.298,-80.566,-56.152,-344.727,-72.754,0.000
1745468310.302,62.012,-25.879,999.512,74.219,0.000
1745468310.306,-14.160,-45.410,598.633,13.184,0.000
1745468310.310,-184.570,-72.266,-993.164,-144.531,0.000
1745468310.314,-141.602,-47.852,-863.281,-107.422,0.000
1745468310.318,56.641,-12.207,808.105,68.848,0.000
1745468310.322,42.480,-33.203,959.473,70.312,0.000
1745468310.326,-157.227,-73.242,-741.699,-96.680,0.000
1745468310.330,-177.246,-72.754,-1000.000,-131.836,0.000
1745468310.334,12.695,-30.762,647.461,26.367,0.000
1745468310.337,70.801,-15.625,999.512,101.074,0.000
1745468310.341,-94.238,-59.082,-568.848,-53.711,0.000
1745468310.345,-172.363,-83.984,-1000.000,-151.855,0.000
1745468310.349,-18.555,-49.316,294.922,-13.184,0.000
1745468310.353,116.211,-20.508,999.512,104.980,0.000
1745468310.357,8.789,-46.387,1.953,-19.043,0.000
1745468310.361,-126.465,-62.012,-1000.000,-157.715,0.000
1745468310.365,-25.391,-46.875,-446.777,-74.707,0.000
1745468310.369,136.719,-23.926,999.512,82.520,0.000
1745468310.373,53.223,-32.227,742.188,49.316,0.000
1745468310.376,-151.367,-69.824,-891.113,-107.422,0.000
1745468310.380,-125.000,-63.965,-968.262,-99.609,0.000
1745468310.384,87.402,-18.066,723.633,65.430,0.000
1745468310.388,105.469,-17.090,999.512,84.961,0.000
1745468310.392,-122.559,-70.312,-709.473,-85.449,0.000
