timestamps,TP9,AF7,AF8,TP10,Right AUX
1745527852.509,-23.438,-34.180,0.000,-19.531,0.000
1745527852.513,-30.273,-34.180,0.000,-20.996,0.000
1745527852.516,-30.762,-40.527,0.000,-24.902,0.000
1745527852.520,-27.832,-42.969,0.000,-22.949,0.000
1745527852.524,-35.645,-44.434,0.000,-24.902,0.000
1745527852.528,-33.691,-36.133,0.000,-31.738,0.000
1745527852.532,-20.508,-25.879,0.000,-23.438,0.000
1745527852.536,-18.555,-25.879,0.000,-15.137,0.000
1745527852.540,-17.578,-33.203,0.000,-16.602,0.000
1745527852.543,-27.344,-37.109,0.000,-22.949,0.000
1745527852.547,-47.363,-46.387,0.000,-41.504,0.000
1745527852.551,-55.176,-48.828,0.000,-51.270,0.000
1745527852.551,-55.176,-48.828,0.000,-51.270,0.000
1745527852.556,-50.781,-44.434,-38.086,-42.480,0.000
1745527852.559,-38.574,-32.227,-31.250,-37.109,0.000
1745527852.563,-32.227,-25.391,-25.391,-30.273,0.000
1745527852.567,-38.086,-36.621,-38.574,-34.180,0.000
1745527852.571,-37.109,-36.621,-37.598,-36.133,0.000
1745527852.575,-32.227,-34.668,-31.250,-36.133,0.000
1745527852.579,-39.062,-45.410,-40.039,-45.410,0.000
1745527852.583,-48.828,-61.523,-41.504,-54.199,0.000
1745527852.586,-41.016,-66.895,-37.598,-49.805,0.000
1745527852.590,-36.133,-56.641,-31.250,-37.598,0.000
1745527852.594,-50.781,-42.969,-30.762,-38.574,0.000
1745527852.598,-47.852,-36.621,-31.738,-37.109,0.000
1745527852.602,-44.434,-38.574,-36.133,-40.039,0.000
1745527852.606,-35.156,-35.645,-39.551,-38.574,0.000
1745527852.610,-29.297,-35.645,-40.039,-32.715,0.000
1745527852.614,-48.340,-45.898,-40.039,-38.086,0.000
1745527852.618,-47.852,-47.363,-27.344,-35.156,0.000
1745527852.622,-35.645,-35.645,-17.578,-32.227,0.000
1745527852.626,-40.527,-32.227,-24.414,-32.715,0.000
1745527852.629,-36.621,-35.645,-29.297,-28.809,0.000
1745527852.633,-35.156,-33.691,-32.227,-32.227,0.000
1745527852.637,-35.645,-30.762,-31.250,-30.273,0.000
1745527852.641,-32.227,-24.902,-30.762,-26.367,0.000
1745527852.645,-42.480,-35.156,-39.551,-42.969,0.000
1745527852.649,-41.016,-37.598,-33.691,-37.598,0.000
1745527852.653,-33.203,-33.203,-38.086,-28.320,0.000
1745527852.657,-38.086,-36.621,-48.340,-36.133,0.000
1745527852.661,-44.434,-36.621,-38.086,-36.133,0.000
1745527852.665,-44.922,-30.273,-33.691,-34.668,0.000
1745527852.669,-45.898,-27.832,-36.133,-34.180,0.000
1745527852.672,-35.645,-27.832,-32.227,-29.297,0.000
1745527852.676,-28.809,-32.227,-34.180,-28.320,0.000
1745527852.680,-21.973,-31.738,-24.902,-24.414,0.000
1745527852.684,-31.738,-31.250,-21.973,-19.531,0.000
1745527852.688,-41.504,-37.598,-33.203,-24.902,0.000
1745527852.692,-33.691,-31.250,-31.250,-24.902,0.000
1745527852.696,-34.668,-32.715,-30.273,-24.414,0.000
1745527852.700,-35.645,-35.156,-33.691,-27.832,0.000
1745527852.704,-36.133,-38.574,-35.156,-36.133,0.000
1745527852.708,-31.250,-37.598,-31.250,-37.109,0.000
1745527852.712,-30.273,-32.715,-34.668,-38.574,0.000
1745527852.715,-33.203,-28.809,-35.645,-37.109,0.000
1745527852.719,-29.785,-24.902,-28.809,-26.855,0.000
1745527852.723,-21.484,-30.273,-33.203,-29.297,0.000
1745527852.727,-25.391,-31.250,-34.668,-32.227,0.000
1745527852.731,-35.645,-33.691,-31.250,-33.691,0.000
1745527852.735,-30.762,-32.227,-28.320,-31.738,0.000
1745527852.739,-24.902,-33.691,-34.668,-32.715,0.000
1745527852.743,-32.227,-36.133,-38.574,-36.621,0.000
1745527852.747,-29.785,-26.855,-30.762,-27.832,0.000
1745527852.751,-32.227,-30.273,-23.926,-21.973,0.000
1745527852.755,-38.086,-41.016,-22.461,-21.484,0.000
1745527852.758,-29.785,-41.016,-24.414,-19.043,0.000
1745527852.762,-25.391,-26.367,-16.602,-18.555,0.000
1745527852.766,-33.203,-20.020,-14.160,-16.602,0.000
1745527852.770,-41.016,-37.598,-24.902,-24.414,0.000
1745527852.774,-43.457,-40.527,-30.273,-29.785,0.000
1745527852.778,-34.668,-36.621,-34.668,-23.438,0.000
1745527852.782,-31.738,-36.133,-36.621,-19.043,0.000
1745527852.785,-21.484,-30.273,-27.832,-19.531,0.000
1745527852.790,0.000,-31.250,-20.020,-23.926,0.000
1745527852.794,0.000,-29.785,-27.344,-35.645,0.000
1745527852.798,0.000,-25.879,-30.762,-33.203,0.000
1745527852.801,0.000,-23.438,-29.297,-31.738,0.000
1745527852.805,0.000,-18.555,-36.621,-34.668,0.000
1745527852.809,0.000,-20.020,-42.480,-33.691,0.000
1745527852.813,0.000,-23.438,-41.992,-41.016,0.000
1745527852.817,0.000,-23.438,-42.480,-38.086,0.000
1745527852.821,0.000,-32.227,-52.734,-39.551,0.000
1745527852.825,0.000,-31.250,-49.316,-38.086,0.000
1745527852.828,0.000,-27.344,-38.086,-34.180,0.000
1745527852.832,0.000,-23.926,-36.133,-29.785,0.000
1745527852.837,-33.203,-23.438,-34.668,-34.180,0.000
1745527852.841,-29.785,-27.344,-35.645,-37.598,0.000
1745527852.844,-22.949,-28.320,-29.297,-30.273,0.000
1745527852.848,-36.133,-38.086,-30.273,-33.691,0.000
1745527852.852,-43.457,-44.434,-38.086,-40.039,0.000
1745527852.856,-34.180,-32.227,-31.250,-36.133,0.000
1745527852.860,-17.090,-29.785,-26.855,-33.203,0.000
1745527852.864,-22.461,-38.086,-41.504,-33.203,0.000
1745527852.868,-27.832,-35.156,-40.527,-32.715,0.000
1745527852.871,-30.273,-35.156,-27.344,-33.203,0.000
1745527852.875,-29.785,-34.180,-24.902,-31.738,0.000
1745527852.879,-29.297,-35.156,-27.344,-33.203,0.000
1745527852.884,-33.203,-38.574,-34.180,-38.574,0.000
