timestamps,TP9,AF7,AF8,TP10,Right AUX
1743627364.094,-153.320,-34.180,-28.809,-28.320,0.000
1743627364.098,-146.973,-39.551,-32.715,-29.785,0.000
1743627364.102,-143.555,-37.598,-34.180,-34.668,0.000
1743627364.106,-135.254,-32.715,-28.320,-33.203,0.000
1743627364.110,-140.137,-37.598,-23.438,-36.133,0.000
1743627364.114,-137.207,-32.715,-22.949,-36.621,0.000
1743627364.118,-127.930,-32.715,-25.879,-32.715,0.000
1743627364.122,-127.441,-44.922,-23.438,-29.785,0.000
1743627364.125,-130.371,-37.598,-25.879,-30.273,0.000
1743627364.129,-129.395,-33.203,-32.715,-28.809,0.000
1743627364.133,-127.441,-40.527,-36.133,-34.180,0.000
1743627364.137,-119.629,-41.016,-36.621,-36.621,0.000
1743627364.137,-119.629,-41.016,-36.621,-36.621,0.000
1743627364.141,0.000,-42.480,-32.715,-32.715,0.000
1743627364.145,0.000,-42.480,-29.785,-31.738,0.000
1743627364.149,0.000,-39.062,-27.344,-31.738,0.000
1743627364.153,0.000,-35.645,-25.879,-30.762,0.000
1743627364.157,0.000,-36.621,-26.367,-26.367,0.000
1743627364.161,0.000,-31.738,-20.508,-26.855,0.000
1743627364.165,0.000,-31.250,-17.578,-28.320,0.000
1743627364.168,0.000,-36.621,-23.926,-28.809,0.000
1743627364.172,0.000,-41.992,-26.855,-29.785,0.000
1743627364.176,0.000,-38.574,-20.508,-25.879,0.000
1743627364.180,0.000,-28.320,-18.555,-30.273,0.000
1743627364.184,0.000,-26.367,-22.461,-33.691,0.000
1743627364.188,-76.172,-30.273,-27.832,-27.344,0.000
1743627364.192,-76.660,-31.250,-33.691,-31.738,0.000
1743627364.196,-79.590,-27.832,-35.645,-40.039,0.000
1743627364.200,-70.312,-25.879,-35.156,-41.504,0.000
1743627364.204,-65.918,-21.973,-38.574,-40.039,0.000
1743627364.208,-62.500,-11.719,-40.527,-39.062,0.000
1743627364.211,-62.988,-18.555,-44.434,-38.574,0.000
1743627364.215,-65.430,-30.762,-41.992,-38.086,0.000
1743627364.219,-61.035,-25.879,-34.668,-36.133,0.000
1743627364.223,-59.570,-23.438,-29.297,-29.297,0.000
1743627364.227,-64.941,-22.461,-34.180,-30.273,0.000
1743627364.231,-63.477,-24.414,-39.062,-34.180,0.000
1743627364.235,-57.129,-28.320,-35.645,-38.086,0.000
1743627364.239,-55.664,-16.602,-36.133,-37.109,0.000
1743627364.243,-50.293,-21.484,-37.598,-36.133,0.000
1743627364.247,-46.387,-30.762,-37.109,-42.480,0.000
1743627364.251,-47.363,-27.344,-33.691,-43.457,0.000
1743627364.254,-43.945,-23.926,-29.785,-36.621,0.000
1743627364.258,-41.992,-20.996,-23.926,-27.832,0.000
1743627364.262,-41.992,-27.832,-28.320,-25.879,0.000
1743627364.266,-41.992,-30.273,-29.297,-25.391,0.000
1743627364.270,-41.504,-25.391,-24.902,-25.391,0.000
1743627364.274,-42.969,-24.414,-30.273,-24.902,0.000
1743627364.278,-46.875,-21.973,-27.344,-25.879,0.000
