timestamps,TP9,AF7,AF8,TP10,Right AUX
1744581138.704,-78.125,-53.223,-134.766,-176.270,0.000
1744581138.708,73.242,25.391,129.395,248.535,0.000
1744581138.712,49.316,7.324,81.055,173.340,0.000
1744581138.716,-101.562,-77.148,-196.289,-285.645,0.000
1744581138.720,-99.121,-74.219,-203.125,-306.641,0.000
1744581138.724,46.387,62.500,81.055,155.762,0.000
1744581138.727,71.777,70.801,145.508,270.020,0.000
1744581138.731,-57.129,-72.266,-131.348,-179.199,0.000
1744581138.735,-127.441,-109.375,-259.766,-394.531,0.000
1744581138.739,-3.418,-16.113,-13.672,24.902,0.000
1744581138.743,110.352,58.594,162.109,326.660,0.000
1744581138.747,-14.160,-21.973,-51.758,-38.574,0.000
1744581138.751,-141.602,-109.863,-258.789,-396.973,0.000
1744581138.755,-33.691,-35.156,-92.285,-81.543,0.000
1744581138.759,99.609,78.613,166.504,331.055,0.000
1744581138.763,24.902,13.184,51.270,108.398,0.000
1744581138.766,-112.793,-115.723,-227.051,-334.961,0.000
1744581138.770,-67.871,-37.109,-128.418,-200.684,0.000
1744581138.774,78.613,69.824,144.043,263.184,0.000
1744581138.778,52.734,7.324,100.098,225.586,0.000
1744581138.782,-98.633,-95.215,-171.387,-252.441,0.000
1744581138.786,-120.117,-96.680,-208.496,-332.520,0.000
1744581138.790,22.949,3.906,52.734,135.742,0.000
1744581138.794,99.121,32.227,145.996,326.660,0.000
1744581138.798,-41.504,-52.734,-91.309,-105.957,0.000
1744581138.802,-145.020,-117.188,-244.629,-397.949,0.000
1744581138.806,-10.254,-37.598,-27.344,-9.766,0.000
1744581138.809,107.422,56.152,174.805,343.750,0.000
1744581138.813,-8.789,-25.391,-16.602,19.043,0.000
1744581138.817,-140.625,-100.098,-231.934,-379.883,0.000
1744581138.821,-48.828,-16.113,-75.195,-122.070,0.000
1744581138.825,79.590,39.551,154.297,306.641,0.000
1744581138.829,22.461,-32.715,42.969,123.535,0.000
1744581138.833,-114.746,-117.676,-222.168,-334.473,0.000
1744581138.837,-105.469,-94.727,-176.758,-256.836,0.000
1744581138.841,45.410,19.043,98.145,216.797,0.000
1744581138.845,70.801,35.156,117.188,244.629,0.000
1744581138.848,-75.195,-69.824,-147.949,-229.004,0.000
1744581138.852,-130.371,-103.027,-221.680,-364.258,0.000
1744581138.856,-12.695,0.488,37.598,86.914,0.000
1744581138.860,67.871,58.594,170.898,321.289,0.000
1744581138.864,-53.223,-7.324,-42.480,-68.848,0.000
1744581138.868,-146.484,-89.844,-237.305,-364.746,0.000
1744581138.872,-33.691,-62.500,-64.453,-33.691,0.000
1744581138.876,84.961,61.523,185.059,333.008,0.000
1744581138.880,18.555,14.160,31.250,55.664,0.000
1744581138.884,-124.512,-116.699,-231.934,-379.883,0.000
1744581138.887,-88.379,-62.500,-109.863,-164.551,0.000
1744581138.891,67.383,43.945,150.879,286.621,0.000
1744581138.895,24.902,23.438,88.379,171.875,0.000
1744581138.899,-132.812,-74.707,-174.316,-277.832,0.000
1744581138.903,-112.793,-81.543,-169.922,-284.180,0.000
1744581138.907,37.109,25.391,92.285,181.641,0.000
1744581138.911,66.406,87.402,157.715,301.758,0.000
1744581138.915,-75.195,-28.320,-107.910,-151.367,0.000
1744581138.919,-142.090,-126.465,-248.047,-346.680,0.000
1744581138.923,-8.301,-32.715,-10.254,48.340,0.000
1744581138.927,91.309,43.457,160.156,297.363,0.000
1744581138.930,-37.109,-42.480,-46.875,-42.969,0.000
1744581138.934,-142.578,-120.117,-249.512,-386.719,0.000
1744581138.938,-28.320,-23.926,-62.988,-90.332,0.000
1744581138.942,85.938,56.152,156.250,305.176,0.000
1744581138.946,0.000,-12.207,10.254,65.918,0.000
1744581138.950,-138.672,-105.957,-227.051,-346.191,0.000
1744581138.954,-71.289,-74.707,-136.719,-183.594,0.000
1744581138.958,80.078,76.172,141.602,285.645,0.000
1744581138.962,33.691,55.176,99.121,236.816,0.000
1744581138.966,-122.070,-101.074,-194.336,-257.324,0.000
1744581138.970,-120.117,-105.957,-208.984,-308.594,0.000
1744581138.973,28.320,13.184,61.035,164.062,0.000
1744581138.977,69.824,47.363,144.531,291.504,0.000
1744581138.981,-60.547,-56.152,-102.051,-137.695,0.000
1744581138.985,-132.812,-110.352,-242.188,-352.539,0.000
1744581138.989,-15.625,-20.508,-18.555,25.391,0.000
1744581138.993,83.496,43.457,154.297,313.965,0.000
1744581138.997,-14.648,-10.742,-25.879,-1.953,0.000
1744581139.001,-132.324,-94.727,-229.492,-362.305,0.000
1744581139.005,-41.016,-20.996,-72.266,-93.750,0.000
1744581139.009,100.098,79.102,165.527,332.031,0.000
1744581139.013,32.715,-17.578,30.273,122.070,0.000
