timestamps,TP9,AF7,AF8,TP10,Right AUX
1745526624.958,-42.969,-33.203,-36.133,-35.645,0.000
1745526624.962,-40.527,-32.715,-35.645,-42.480,0.000
1745526624.966,-40.039,-36.621,-39.062,-41.504,0.000
1745526624.970,-38.574,-33.691,-35.645,-29.785,0.000
1745526624.974,-34.180,-33.203,-35.156,-24.414,0.000
1745526624.977,-28.809,-28.809,-37.598,-30.762,0.000
1745526624.981,-22.461,-17.578,-32.227,-30.273,0.000
1745526624.985,-16.602,-18.555,-36.133,-25.879,0.000
1745526624.989,-11.719,-24.414,-43.945,-29.785,0.000
1745526624.993,-12.207,-28.809,-36.621,-34.180,0.000
1745526624.997,-22.949,-22.461,-25.391,-29.785,0.000
1745526625.001,-24.902,-17.090,-20.996,-28.320,0.000
1745526625.005,-24.414,-20.996,-27.832,-34.180,0.000
1745526625.009,-10.742,-10.254,-22.461,-19.043,0.000
1745526625.013,-9.766,-11.719,-21.973,-17.578,0.000
1745526625.017,-33.203,-39.062,-37.109,-40.527,0.000
1745526625.020,-30.273,-40.039,-38.086,-39.551,0.000
1745526625.024,-19.531,-25.391,-34.668,-33.691,0.000
1745526625.028,-25.391,-25.391,-36.133,-37.109,0.000
1745526625.032,-37.109,-34.668,-38.574,-38.086,0.000
1745526625.036,-25.391,-35.156,-29.785,-29.297,0.000
1745526625.040,-15.137,-33.203,-25.879,-27.832,0.000
1745526625.044,-22.461,-32.227,-31.250,-30.762,0.000
1745526625.048,-25.391,-34.180,-29.785,-25.391,0.000
1745526625.052,-20.508,-33.691,-34.180,-28.320,0.000
1745526625.056,-11.230,-29.297,-41.016,-32.227,0.000
1745526625.060,-10.254,-27.344,-33.691,-24.902,0.000
1745526625.063,-18.066,-24.414,-24.414,-25.879,0.000
1745526625.067,-8.301,-16.602,-18.066,-24.902,0.000
1745526625.071,-9.766,-18.555,-22.949,-23.926,0.000
1745526625.075,-20.020,-28.809,-40.039,-29.785,0.000
1745526625.079,-14.160,-30.762,-41.992,-18.066,0.000
1745526625.083,-27.344,-37.598,-35.645,-18.066,0.000
1745526625.087,-48.828,-41.504,-25.879,-33.203,0.000
1745526625.091,-57.617,-37.109,-16.602,-45.898,0.000
1745526625.095,-62.012,-34.668,-11.230,-43.945,0.000
1745526625.099,-62.012,-38.574,-2.930,-35.645,0.000
1745526625.103,-74.219,-46.875,-2.441,-47.852,0.000
1745526625.106,-81.543,-51.270,-4.883,-50.293,0.000
1745526625.110,-82.031,-52.734,-1.953,-46.875,0.000
1745526625.114,-85.449,-57.617,8.789,-51.758,0.000
1745526625.118,-81.055,-50.781,24.902,-42.480,0.000
1745526625.122,-67.871,-42.969,33.691,-24.414,0.000
1745526625.126,-79.590,-66.895,9.766,-38.086,0.000
1745526625.130,-85.938,-73.730,-5.859,-49.316,0.000
1745526625.134,-77.637,-58.594,-2.441,-39.062,0.000
1745526625.137,-74.707,-54.688,-8.789,-38.086,0.000
1745526625.141,-71.289,-52.734,-10.254,-37.598,0.000
