timestamps,TP9,AF7,AF8,TP10,Right AUX
1743046219.251,-36.133,-35.645,-37.109,-28.320,0.000
1743046219.255,-40.039,-42.480,-38.086,-41.504,0.000
1743046219.259,-39.551,-41.992,-37.598,-45.898,0.000
1743046219.263,-31.250,-35.156,-40.039,-35.645,0.000
1743046219.267,-24.902,-32.715,-37.109,-37.109,0.000
1743046219.270,-31.738,-34.668,-34.668,-44.922,0.000
1743046219.274,-33.203,-35.645,-37.598,-38.574,0.000
1743046219.278,-25.391,-36.133,-29.297,-34.180,0.000
1743046219.282,-24.414,-36.621,-25.879,-33.691,0.000
1743046219.286,-31.738,-38.574,-32.715,-34.180,0.000
1743046219.290,-29.785,-38.086,-30.762,-31.738,0.000
1743046219.294,-30.762,-32.227,-21.973,-25.879,0.000
1743046219.298,-26.855,-29.297,-24.902,-23.438,0.000
1743046219.302,-16.602,-28.320,-28.809,-17.090,0.000
1743046219.306,-24.414,-22.461,-26.855,-13.672,0.000
1743046219.310,-41.992,-27.344,-26.855,-22.949,0.000
1743046219.313,-37.598,-31.250,-22.461,-27.832,0.000
1743046219.317,-30.762,-27.344,-15.137,-20.020,0.000
1743046219.321,-44.434,-29.785,-18.555,-14.648,0.000
1743046219.325,-41.504,-31.738,-24.902,-27.344,0.000
1743046219.329,-32.227,-32.227,-24.414,-35.156,0.000
1743046219.333,-35.645,-30.762,-35.156,-37.598,0.000
1743046219.337,-40.039,-29.785,-38.574,-40.039,0.000
1743046219.341,-32.715,-33.203,-27.344,-36.133,0.000
1743046219.345,-35.156,-33.691,-21.484,-34.180,0.000
1743046219.349,-32.715,-26.855,-20.996,-32.227,0.000
1743046219.352,-23.438,-29.785,-34.180,-29.297,0.000
1743046219.356,-19.043,-34.180,-37.598,-30.273,0.000
1743046219.360,-24.414,-27.344,-25.879,-35.156,0.000
1743046219.364,-33.691,-29.297,-22.949,-41.992,0.000
1743046219.368,-22.461,-36.133,-28.320,-42.480,0.000
1743046219.372,-21.973,-30.273,-28.809,-37.598,0.000
1743046219.376,-35.156,-25.391,-26.367,-32.227,0.000
1743046219.380,-35.645,-26.855,-33.691,-31.250,0.000
