timestamps,TP9,AF7,AF8,TP10,Right AUX
1743562700.914,-22.949,-25.391,-28.320,-4.395,0.000
1743562700.918,-15.625,-20.996,-26.367,-8.301,0.000
1743562700.922,-8.789,-20.996,-19.043,-10.742,0.000
1743562700.926,-9.277,-29.297,-16.602,-7.812,0.000
1743562700.930,-21.484,-38.574,-19.043,-12.695,0.000
1743562700.934,-13.672,-31.738,-16.602,-6.348,0.000
1743562700.937,-17.090,-26.855,-20.508,-11.230,0.000
1743562700.941,-29.785,-26.855,-29.785,-26.367,0.000
1743562700.945,-20.996,-29.785,-29.785,-6.348,0.000
1743562700.949,-14.160,-32.227,-30.273,7.812,0.000
1743562700.953,-21.973,-31.738,-35.156,1.465,0.000
1743562700.957,-15.137,-33.203,-41.992,-4.883,0.000
1743562700.961,-22.461,-40.527,-36.133,-13.184,0.000
1743562700.965,-39.551,-43.457,-28.809,-35.156,0.000
1743562700.969,-41.504,-38.574,-34.180,-51.270,0.000
1743562700.973,-44.922,-37.598,-36.133,-50.781,0.000
1743562700.977,-43.945,-31.738,-34.668,-41.504,0.000
1743562700.980,-35.156,-28.320,-28.320,-37.109,0.000
1743562700.984,-28.809,-31.738,-25.391,-23.926,0.000
1743562700.988,-27.344,-34.668,-24.902,-11.719,0.000
1743562700.992,-35.645,-36.133,-23.926,-22.461,0.000
1743562700.996,-21.973,-38.086,-27.832,-42.969,0.000
1743562701.000,-36.133,-46.387,-41.016,-51.270,0.000
1743562701.004,-51.758,-44.922,-38.086,-38.086,0.000
1743562701.008,0.000,-37.598,-24.414,-29.297,0.000
1743562701.012,0.000,-37.598,-23.926,-23.438,0.000
1743562701.016,0.000,-29.785,-26.367,-27.832,0.000
1743562701.020,0.000,-22.949,-24.902,-21.973,0.000
1743562701.023,0.000,-30.762,-24.414,2.930,0.000
1743562701.027,0.000,-28.320,-23.438,-3.418,0.000
1743562701.031,0.000,-33.203,-27.344,-36.621,0.000
1743562701.035,0.000,-37.598,-25.391,-20.508,0.000
1743562701.039,0.000,-25.879,-21.484,-10.254,0.000
1743562701.043,0.000,-24.414,-24.414,-20.996,0.000
1743562701.047,0.000,-29.297,-39.062,-20.508,0.000
1743562701.051,0.000,-36.133,-43.457,-38.086,0.000
1743562701.055,-35.156,-37.109,-38.086,-46.387,0.000
1743562701.059,-23.438,-24.902,-44.922,-24.902,0.000
1743562701.063,-18.066,-23.926,-49.805,-20.996,0.000
1743562701.066,-28.809,-32.715,-41.504,-36.133,0.000
1743562701.070,-33.691,-26.367,-33.203,-36.133,0.000
1743562701.074,-18.066,-24.902,-41.504,-33.691,0.000
1743562701.078,-32.715,-40.527,-47.852,-45.410,0.000
1743562701.082,-58.105,-47.363,-40.039,-52.734,0.000
1743562701.086,-62.012,-37.598,-32.715,-49.805,0.000
1743562701.090,-55.176,-38.574,-37.109,-52.246,0.000
1743562701.094,-45.898,-37.109,-36.621,-42.969,0.000
1743562701.097,-50.781,-34.180,-33.691,-57.617,0.000
1743562701.102,-49.805,-40.527,-37.109,-63.477,0.000
1743562701.106,-45.410,-36.621,-36.133,-41.504,0.000
1743562701.109,-54.688,-32.715,-34.180,-51.270,0.000
1743562701.113,-56.641,-37.598,-38.086,-60.547,0.000
1743562701.117,-55.664,-46.875,-41.992,-50.293,0.000
1743562701.121,-56.641,-45.410,-33.691,-44.434,0.000
1743562701.125,-56.641,-41.016,-31.250,-42.480,0.000
1743562701.129,-52.734,-36.621,-38.086,-40.039,0.000
1743562701.133,-41.016,-34.180,-44.922,-48.828,0.000
1743562701.137,-23.926,-34.180,-39.062,-40.039,0.000
1743562701.140,-16.113,-25.391,-29.785,-41.992,0.000
1743562701.144,-26.367,-22.461,-37.109,-40.527,0.000
1743562701.149,-32.715,-23.438,-38.574,-28.320,0.000
1743562701.152,-32.227,-29.297,-35.645,-39.551,0.000
1743562701.156,-36.133,-34.180,-36.133,-33.203,0.000
1743562701.160,-38.086,-26.855,-32.715,-32.715,0.000
1743562701.164,-39.551,-24.902,-33.203,-36.133,0.000
1743562701.168,-35.645,-29.297,-39.551,-33.203,0.000
1743562701.172,-40.527,-38.086,-41.016,-39.551,0.000
1743562701.176,-38.086,-40.039,-35.156,-38.574,0.000
1743562701.180,-32.715,-27.344,-30.762,-27.344,0.000
1743562701.183,-34.668,-29.785,-30.762,-34.180,0.000
1743562701.187,-44.434,-40.527,-28.320,-50.781,0.000
1743562701.191,-53.223,-37.109,-24.414,-39.551,0.000
1743562701.195,-34.668,-31.738,-28.320,-32.715,0.000
1743562701.199,-37.109,-38.086,-41.016,-34.668,0.000
1743562701.203,-51.270,-42.969,-41.504,-40.039,0.000
1743562701.207,-41.992,-41.016,-34.668,-43.457,0.000
1743562701.211,-39.062,-34.668,-25.879,-35.645,0.000
1743562701.215,-39.062,-33.203,-25.879,-22.461,0.000
1743562701.219,-33.203,-43.945,-34.180,-20.020,0.000
1743562701.223,-27.832,-40.527,-31.250,-23.926,0.000
