timestamps,TP9,AF7,AF8,TP10,Right AUX
1743047081.557,-39.551,-28.809,-33.691,-21.973,0.000
1743047081.561,-43.945,-26.367,-28.809,-31.250,0.000
1743047081.565,-36.621,-17.578,-27.344,-23.926,0.000
1743047081.569,-34.180,-15.137,-39.062,-19.531,0.000
1743047081.573,-17.090,-11.230,-31.250,-23.438,0.000
1743047081.577,0.000,-10.254,-12.695,-20.996,0.000
1743047081.580,0.000,-30.762,-22.949,-40.039,0.000
1743047081.584,0.000,-34.668,-30.762,-49.316,0.000
1743047081.588,0.000,-27.832,-30.273,-35.156,0.000
1743047081.592,0.000,-25.879,-31.250,-26.367,0.000
1743047081.596,0.000,-28.320,-42.480,-37.598,0.000
1743047081.600,0.000,-34.668,-50.293,-43.457,0.000
1743047081.604,0.000,-38.086,-41.992,-40.039,0.000
1743047081.608,0.000,-37.109,-35.645,-44.922,0.000
1743047081.612,0.000,-37.598,-35.645,-48.828,0.000
1743047081.616,0.000,-27.832,-32.715,-45.410,0.000
1743047081.619,0.000,-22.949,-32.715,-38.574,0.000
1743047081.623,-49.805,-29.297,-36.133,-33.203,0.000
1743047081.627,-50.293,-38.086,-40.039,-41.504,0.000
1743047081.631,-46.387,-32.227,-36.133,-41.992,0.000
1743047081.635,-41.504,-21.973,-33.203,-37.598,0.000
1743047081.639,-42.480,-21.973,-43.457,-35.156,0.000
1743047081.643,-41.504,-18.066,-38.086,-30.762,0.000
1743047081.647,-35.156,-23.438,-24.902,-33.203,0.000
1743047081.651,-32.715,-35.156,-26.367,-30.762,0.000
1743047081.655,-30.273,-33.691,-32.227,-30.273,0.000
1743047081.659,-24.902,-27.344,-33.691,-32.715,0.000
1743047081.662,-26.855,-16.113,-28.809,-28.320,0.000
1743047081.666,-24.902,-5.371,-26.367,-22.461,0.000
1743047081.670,-28.809,-17.090,-37.598,-29.785,0.000
1743047081.674,-42.480,-30.273,-41.016,-32.715,0.000
1743047081.678,-36.621,-23.926,-28.809,-25.879,0.000
1743047081.682,-24.902,-19.531,-23.438,-25.879,0.000
1743047081.686,-23.926,-17.090,-29.785,-25.391,0.000
1743047081.690,-37.109,-13.672,-35.645,-37.109,0.000
1743047081.694,-42.480,-10.742,-27.344,-35.645,0.000
1743047081.698,-24.414,-6.348,-18.555,-12.207,0.000
1743047081.702,-21.973,-15.137,-17.578,-17.090,0.000
1743047081.705,-43.457,-29.785,-26.367,-37.598,0.000
1743047081.709,-47.852,-34.668,-39.062,-43.945,0.000
1743047081.713,-45.898,-32.715,-41.016,-45.410,0.000
1743047081.717,-43.945,-24.902,-31.250,-37.109,0.000
1743047081.721,-41.992,-20.996,-29.785,-38.086,0.000
1743047081.725,-40.039,-19.043,-30.762,-40.527,0.000
1743047081.729,-33.691,-15.625,-23.926,-27.344,0.000
1743047081.733,-29.297,-19.043,-20.508,-27.344,0.000
1743047081.737,-36.621,-19.531,-18.555,-31.250,0.000
1743047081.741,-37.598,-21.973,-22.461,-19.531,0.000
1743047081.744,-27.832,-24.414,-27.832,-18.066,0.000
1743047081.748,-27.832,-25.879,-25.879,-27.344,0.000
1743047081.752,-29.297,-23.926,-30.762,-32.715,0.000
1743047081.756,-29.297,-24.414,-36.621,-27.344,0.000
1743047081.760,-21.973,-29.785,-33.691,-23.926,0.000
1743047081.764,-35.645,-33.203,-26.367,-22.461,0.000
1743047081.768,-39.062,-33.203,-21.484,-18.066,0.000
1743047081.772,-16.602,-28.320,-17.578,-9.766,0.000
1743047081.776,-17.090,-39.062,-17.578,-7.324,0.000
1743047081.780,-43.457,-44.922,-23.438,-26.367,0.000
1743047081.784,-45.410,-41.016,-26.855,-28.809,0.000
1743047081.787,-27.344,-31.250,-20.508,-18.555,0.000
1743047081.791,-34.668,-28.320,-18.066,-5.859,0.000
1743047081.795,-32.227,-29.785,-22.461,-15.625,0.000
1743047081.799,-44.922,-34.668,-30.762,-32.715,0.000
1743047081.803,-56.641,-44.922,-36.621,-30.762,0.000
1743047081.807,-49.805,-44.434,-35.156,-34.668,0.000
1743047081.811,-36.621,-37.598,-36.133,-35.645,0.000
1743047081.815,-37.109,-34.180,-36.621,-29.297,0.000
1743047081.819,-44.434,-30.273,-37.109,-23.926,0.000
1743047081.823,-46.387,-29.297,-41.016,-28.809,0.000
1743047081.827,-49.805,-37.598,-41.504,-31.738,0.000
1743047081.830,-52.734,-35.645,-36.621,-25.391,0.000
1743047081.834,-44.922,-29.785,-29.785,-27.832,0.000
1743047081.838,-46.387,-44.922,-34.180,-34.668,0.000
1743047081.842,-45.410,-38.086,-16.113,-30.273,0.000
1743047081.846,-34.668,-23.926,4.395,-17.090,0.000
1743047081.850,-22.949,-30.762,-4.883,-19.531,0.000
1743047081.854,-51.758,-37.598,-22.949,-35.156,0.000
1743047081.858,-57.617,-34.180,-23.926,-32.227,0.000
1743047081.862,-46.387,-33.691,-25.879,-33.691,0.000
1743047081.866,-41.504,-30.762,-30.273,-29.785,0.000
1743047081.869,-29.785,-23.438,-26.367,-14.648,0.000
1743047081.873,-34.668,-23.438,-32.227,-20.020,0.000
1743047081.877,-35.645,-20.020,-54.688,-24.902,0.000
1743047081.881,-24.414,-18.066,-45.898,-20.020,0.000
1743047081.885,-33.203,-28.809,-31.738,-29.297,0.000
