timestamps,TP9,AF7,AF8,TP10,Right AUX
1743047340.032,-38.574,-23.926,-26.855,-34.668,0.000
1743047340.036,-30.273,-25.391,-23.926,-32.715,0.000
1743047340.040,-27.344,-25.391,-24.414,-27.344,0.000
1743047340.044,-22.949,-30.273,-24.414,-24.902,0.000
1743047340.048,-26.855,-29.785,-27.344,-25.879,0.000
1743047340.052,-29.297,-23.438,-25.879,-25.391,0.000
1743047340.056,-26.855,-23.926,-24.414,-22.461,0.000
1743047340.060,-34.180,-32.227,-30.762,-26.855,0.000
1743047340.063,-27.832,-35.645,-27.832,-32.227,0.000
1743047340.067,-20.996,-32.227,-23.438,-26.367,0.000
1743047340.071,-8.789,-27.832,-20.508,-13.184,0.000
1743047340.075,-14.648,-23.438,-22.949,-21.484,0.000
1743047340.075,-14.648,-23.438,-22.949,-21.484,0.000
1743047340.079,-22.949,-22.461,-28.320,-36.133,0.000
1743047340.083,-16.113,-27.344,-35.156,-33.203,0.000
1743047340.087,-18.066,-36.133,-40.527,-27.832,0.000
1743047340.091,-15.137,-33.203,-41.504,-36.133,0.000
1743047340.095,-10.254,-20.020,-36.621,-40.039,0.000
1743047340.099,-20.020,-19.531,-33.691,-37.598,0.000
1743047340.102,-32.715,-28.320,-40.527,-44.922,0.000
1743047340.106,-39.062,-32.715,-38.574,-42.969,0.000
1743047340.110,-36.621,-28.320,-32.227,-36.621,0.000
1743047340.114,-29.297,-31.738,-36.621,-43.457,0.000
1743047340.118,-25.391,-32.227,-37.598,-39.062,0.000
1743047340.122,-25.879,-28.809,-33.691,-34.180,0.000
1743047340.126,-25.391,-29.785,-35.156,-36.621,0.000
1743047340.130,-24.902,-33.203,-38.086,-35.645,0.000
1743047340.134,-19.043,-32.715,-38.574,-35.156,0.000
1743047340.138,-23.926,-31.250,-37.598,-36.133,0.000
1743047340.142,-26.367,-28.809,-36.621,-40.039,0.000
1743047340.145,-15.625,-24.902,-34.668,-43.945,0.000
1743047340.149,-16.602,-21.484,-34.668,-39.551,0.000
1743047340.153,-19.531,-23.926,-34.180,-34.668,0.000
1743047340.157,-26.367,-26.367,-28.809,-27.832,0.000
1743047340.161,-27.344,-27.832,-27.832,-25.879,0.000
1743047340.165,-15.625,-32.227,-32.227,-27.832,0.000
1743047340.169,-9.277,-26.367,-27.832,-27.344,0.000
1743047340.173,-4.395,-20.020,-21.973,-25.391,0.000
1743047340.177,-6.348,-21.973,-21.973,-19.531,0.000
1743047340.181,-12.695,-25.391,-21.973,-15.137,0.000
1743047340.185,-10.254,-24.414,-20.996,-12.207,0.000
1743047340.188,-9.277,-23.438,-21.484,-15.137,0.000
1743047340.192,-6.836,-23.438,-21.484,-12.695,0.000
1743047340.196,-8.301,-29.785,-26.367,-12.207,0.000
1743047340.200,-13.672,-41.016,-30.273,-18.555,0.000
1743047340.204,-18.555,-39.062,-29.297,-20.020,0.000
1743047340.208,-20.996,-36.133,-31.250,-22.949,0.000
1743047340.212,-24.414,-41.016,-32.227,-31.738,0.000
1743047340.216,-36.133,-41.504,-26.855,-33.203,0.000
1743047340.220,-36.621,-42.480,-26.367,-33.691,0.000
1743047340.224,-31.738,-42.969,-26.367,-38.574,0.000
1743047340.227,-34.180,-40.527,-25.879,-36.133,0.000
1743047340.231,-29.785,-44.434,-29.297,-35.156,0.000
1743047340.235,-34.180,-48.340,-27.832,-36.133,0.000
1743047340.239,-34.668,-40.039,-23.926,-30.762,0.000
1743047340.243,-30.273,-42.480,-28.320,-30.762,0.000
1743047340.247,-31.250,-47.852,-30.762,-32.715,0.000
1743047340.251,-28.320,-41.504,-27.344,-29.785,0.000
1743047340.255,-29.297,-39.551,-27.832,-31.738,0.000
1743047340.259,-30.273,-42.480,-33.691,-37.598,0.000
1743047340.263,-35.645,-47.852,-40.039,-44.434,0.000
1743047340.267,-38.086,-45.410,-40.039,-44.922,0.000
1743047340.270,-29.785,-45.898,-36.133,-38.574,0.000
