timestamps,TP9,AF7,AF8,TP10,Right AUX
1745527214.381,0.000,-37.598,-31.250,-20.020,0.000
1745527214.385,0.000,-32.715,-24.414,-13.184,0.000
1745527214.389,0.000,-27.832,-26.367,-21.484,0.000
1745527214.393,0.000,-31.250,-32.227,-24.902,0.000
1745527214.397,0.000,-34.668,-31.738,-25.879,0.000
1745527214.401,0.000,-27.344,-31.250,-27.832,0.000
1745527214.405,0.000,-27.832,-32.715,-25.391,0.000
1745527214.408,0.000,-34.180,-31.738,-25.391,0.000
1745527214.412,0.000,-31.738,-37.598,-25.879,0.000
1745527214.416,0.000,-30.762,-37.109,-19.531,0.000
1745527214.420,0.000,-26.855,-34.180,-21.484,0.000
1745527214.424,0.000,-26.367,-37.109,-31.250,0.000
1745527214.424,0.000,-26.367,-37.109,-31.250,0.000
1745527214.428,-13.184,-33.691,-32.227,-30.762,0.000
1745527214.432,-12.695,-37.109,-32.227,-27.344,0.000
1745527214.436,-17.578,-33.691,-35.645,-32.227,0.000
1745527214.440,-21.973,-30.273,-32.715,-30.273,0.000
1745527214.444,-25.879,-27.832,-28.320,-23.926,0.000
1745527214.447,-29.297,-26.367,-30.762,-21.973,0.000
1745527214.451,-27.344,-30.273,-33.203,-31.250,0.000
1745527214.455,-27.344,-31.738,-34.180,-37.598,0.000
1745527214.459,-25.879,-28.320,-36.621,-27.832,0.000
1745527214.463,-25.879,-30.273,-33.203,-20.508,0.000
1745527214.467,-25.879,-39.551,-30.273,-27.344,0.000
1745527214.471,-20.508,-42.480,-28.809,-37.109,0.000
1745527214.475,-18.066,-41.016,-26.855,-34.180,0.000
1745527214.479,-19.043,-47.852,-31.738,-34.180,0.000
1745527214.483,-20.020,-49.805,-31.250,-40.527,0.000
1745527214.487,-23.438,-45.410,-33.203,-48.340,0.000
1745527214.490,-29.297,-42.969,-30.762,-48.828,0.000
1745527214.494,-32.715,-37.598,-26.367,-39.551,0.000
1745527214.498,-30.762,-31.738,-25.879,-29.785,0.000
1745527214.502,-23.926,-40.039,-22.949,-32.715,0.000
1745527214.506,-16.602,-49.805,-24.902,-34.180,0.000
1745527214.510,-17.090,-45.898,-28.809,-33.203,0.000
1745527214.514,-36.621,-40.527,-26.367,-36.133,0.000
1745527214.518,-51.270,-37.109,-27.344,-35.156,0.000
1745527214.522,-34.180,-32.227,-29.297,-29.785,0.000
1745527214.526,-34.668,-31.250,-28.809,-28.809,0.000
1745527214.530,-36.621,-33.203,-30.762,-34.180,0.000
1745527214.533,-41.016,-35.156,-30.273,-31.250,0.000
1745527214.537,-40.527,-34.668,-28.320,-24.902,0.000
1745527214.541,-37.109,-31.738,-26.855,-22.461,0.000
1745527214.545,-38.086,-37.598,-29.785,-23.438,0.000
1745527214.549,-38.574,-45.410,-34.668,-34.668,0.000
1745527214.553,-29.297,-46.387,-29.297,-49.316,0.000
1745527214.557,-23.438,-41.504,-22.461,-48.340,0.000
1745527214.561,-34.668,-42.969,-26.855,-43.457,0.000
1745527214.565,-46.387,-44.922,-35.156,-40.527,0.000
1745527214.569,-46.387,-46.875,-32.715,-34.180,0.000
1745527214.572,-41.016,-47.363,-28.320,-35.156,0.000
1745527214.576,-33.203,-40.039,-24.902,-40.039,0.000
