timestamps,TP9,AF7,AF8,TP10,Right AUX
1744581740.136,-151.855,-88.379,-136.230,-231.934,0.000
1744581740.140,-33.203,-25.879,-39.062,8.301,0.000
1744581740.143,94.727,24.414,55.664,194.824,0.000
1744581740.147,-4.395,-27.832,-22.461,-7.324,0.000
1744581740.151,-140.625,-69.336,-115.723,-215.332,0.000
1744581740.155,-59.082,-26.367,-35.645,-48.828,0.000
1744581740.159,89.844,15.137,64.941,181.641,0.000
1744581740.163,32.715,-22.949,5.859,47.852,0.000
1744581740.167,-125.488,-81.543,-111.816,-220.215,0.000
1744581740.171,-107.422,-72.266,-96.191,-139.160,0.000
1744581740.175,56.641,-12.207,29.785,143.066,0.000
1744581740.179,73.242,-9.766,38.086,122.559,0.000
1744581740.183,-84.961,-59.082,-92.773,-151.367,0.000
1744581740.186,-131.348,-68.359,-124.512,-201.172,0.000
1744581740.190,21.484,-15.625,4.395,68.848,0.000
1744581740.194,104.492,13.184,64.453,180.176,0.000
1744581740.198,-41.504,-32.715,-38.086,-68.848,0.000
1744581740.202,-147.461,-58.594,-109.863,-220.215,0.000
1744581740.206,-20.996,-18.555,-28.809,4.395,0.000
1744581740.210,105.469,15.625,70.312,199.219,0.000
1744581740.214,8.301,-27.832,-12.207,8.301,0.000
1744581740.218,-137.695,-82.031,-129.395,-230.957,0.000
1744581740.221,-73.242,-57.617,-59.570,-89.844,0.000
1744581740.225,84.961,4.395,58.105,165.039,0.000
1744581740.229,43.945,3.418,13.672,71.289,0.000
1744581740.233,-116.211,-52.734,-111.328,-195.312,0.000
1744581740.237,-104.980,-52.246,-91.797,-162.109,0.000
1744581740.241,46.875,-3.906,31.738,111.328,0.000
1744581740.245,71.289,-2.930,42.969,125.000,0.000
1744581740.249,-82.031,-43.457,-83.008,-140.137,0.000
1744581740.253,-147.949,-59.082,-125.488,-214.355,0.000
1744581740.257,-11.230,-21.973,-18.555,26.855,0.000
1744581740.261,78.613,12.207,49.805,151.367,0.000
1744581740.264,-53.711,-41.016,-47.363,-89.844,0.000
