timestamps,TP9,AF7,AF8,TP10,Right AUX
1744693574.517,-0.977,-30.762,0.000,-28.809,0.000
1744693574.521,8.301,-26.367,0.000,-26.855,0.000
1744693574.524,-53.711,-32.227,0.000,-37.598,0.000
1744693574.528,-77.637,-35.156,0.000,-47.852,0.000
1744693574.532,-18.066,-28.809,0.000,-41.504,0.000
1744693574.536,10.742,-20.996,0.000,-41.992,0.000
1744693574.540,-40.527,-33.691,0.000,-44.434,0.000
1744693574.544,-80.078,-41.504,0.000,-45.410,0.000
1744693574.548,-35.156,-26.855,0.000,-42.969,0.000
1744693574.552,8.789,-17.578,0.000,-40.527,0.000
1744693574.556,-20.508,-20.508,0.000,-41.992,0.000
1744693574.560,-71.777,-24.902,0.000,-44.434,0.000
1744693574.560,-71.777,-24.902,0.000,-44.434,0.000
1744693574.564,-60.547,-28.320,-38.086,-53.223,0.000
1744693574.567,-3.418,-23.926,-41.504,-50.781,0.000
1744693574.571,1.953,-17.578,-35.156,-35.156,0.000
1744693574.575,-56.641,-25.879,-34.668,-33.691,0.000
1744693574.579,-67.383,-35.645,-32.227,-40.039,0.000
1744693574.583,-1.465,-25.879,-26.367,-32.715,0.000
1744693574.587,15.625,-20.020,-24.414,-29.785,0.000
1744693574.591,-37.598,-29.785,-29.785,-34.180,0.000
1744693574.595,-59.082,-31.250,-35.156,-32.715,0.000
1744693574.599,-3.906,-23.438,-31.250,-26.855,0.000
1744693574.603,36.133,-16.113,-21.484,-20.020,0.000
1744693574.606,-26.855,-29.297,-25.879,-25.391,0.000
1744693574.610,-94.727,-44.922,-33.691,-35.156,0.000
1744693574.614,-52.246,-38.086,-27.832,-31.250,0.000
1744693574.618,0.000,-29.297,-21.973,-27.344,0.000
1744693574.622,-25.879,-30.273,-20.996,-31.250,0.000
1744693574.626,-79.590,-37.598,-30.762,-39.551,0.000
1744693574.630,-62.012,-31.738,-33.203,-38.574,0.000
1744693574.634,1.953,-19.531,-22.461,-30.762,0.000
1744693574.638,1.465,-26.855,-21.484,-27.832,0.000
1744693574.642,-64.941,-36.621,-25.391,-27.344,0.000
1744693574.646,-79.102,-32.227,-30.273,-32.715,0.000
1744693574.649,-11.230,-28.809,-24.902,-25.391,0.000
1744693574.653,13.672,-28.320,-13.672,-13.184,0.000
1744693574.657,-46.875,-32.227,-22.461,-17.090,0.000
1744693574.661,-75.684,-32.715,-29.297,-24.902,0.000
1744693574.665,-19.043,-24.902,-22.949,-23.926,0.000
1744693574.669,17.090,-19.531,-19.043,-20.020,0.000
1744693574.673,-24.414,-22.949,-21.484,-20.996,0.000
1744693574.677,-73.242,-26.367,-21.973,-25.879,0.000
1744693574.681,-44.922,-25.879,-26.367,-32.227,0.000
1744693574.685,9.277,-17.578,-27.344,-29.297,0.000
1744693574.689,2.441,-16.113,-21.973,-22.949,0.000
1744693574.692,-58.594,-33.691,-32.715,-31.738,0.000
1744693574.696,-51.270,-31.738,-36.621,-30.273,0.000
1744693574.700,12.207,-22.949,-32.227,-23.926,0.000
1744693574.704,7.812,-28.809,-31.250,-20.996,0.000
1744693574.708,-53.711,-32.227,-27.344,-20.508,0.000
1744693574.712,-62.988,-30.762,-23.926,-21.973,0.000
1744693574.716,-3.906,-26.367,-29.297,-19.531,0.000
1744693574.720,17.090,-30.762,-33.691,-19.531,0.000
1744693574.724,-34.668,-40.039,-33.691,-25.879,0.000
1744693574.728,-78.613,-40.039,-37.598,-35.645,0.000
1744693574.731,-39.551,-38.086,-34.668,-30.762,0.000
1744693574.735,1.953,-32.715,-34.180,-29.297,0.000
1744693574.739,-28.320,-33.203,-35.156,-36.621,0.000
1744693574.743,-76.172,-38.086,-34.180,-41.992,0.000
1744693574.747,-55.664,-38.574,-33.203,-41.016,0.000
1744693574.751,2.441,-34.180,-27.344,-33.691,0.000
1744693574.755,-1.953,-30.273,-27.832,-32.715,0.000
1744693574.759,-64.453,-34.668,-35.156,-35.156,0.000
