timestamps,TP9,AF7,AF8,TP10,Right AUX
1744693927.010,-82.031,-39.551,-27.832,-40.039,0.000
1744693927.014,-57.617,-35.645,-30.762,-41.016,0.000
1744693927.018,-1.465,-24.414,-24.902,-32.715,0.000
1744693927.022,-6.836,-27.344,-20.996,-23.926,0.000
1744693927.026,-60.059,-34.668,-23.438,-24.902,0.000
1744693927.030,-53.711,-30.273,-21.973,-23.926,0.000
1744693927.034,1.953,-23.438,-17.090,-16.113,0.000
1744693927.038,14.648,-26.855,-18.555,-24.414,0.000
1744693927.042,-29.297,-27.832,-19.043,-26.855,0.000
1744693927.046,-57.129,-29.297,-19.043,-24.902,0.000
1744693927.049,-11.230,-25.879,-17.090,-19.531,0.000
1744693927.053,26.367,-18.555,-18.555,-9.766,0.000
1744693927.053,26.367,-18.555,-18.555,-9.766,0.000
1744693927.057,-14.160,-21.484,-23.438,-12.207,0.000
1744693927.061,-62.500,-35.645,-24.902,-20.508,0.000
1744693927.065,-36.133,-36.133,-27.832,-23.926,0.000
1744693927.069,7.812,-29.297,-25.879,-24.902,0.000
1744693927.073,-13.184,-34.668,-21.973,-28.320,0.000
1744693927.077,-68.359,-35.156,-25.391,-34.668,0.000
1744693927.081,-59.570,-33.203,-28.320,-35.156,0.000
1744693927.085,0.488,-26.855,-21.484,-25.391,0.000
1744693927.089,4.395,-25.879,-20.020,-24.902,0.000
1744693927.092,-58.594,-37.109,-24.414,-32.715,0.000
1744693927.096,-72.266,-35.645,-29.297,-36.621,0.000
1744693927.100,-13.672,-28.320,-24.414,-27.832,0.000
1744693927.104,6.836,-25.391,-19.531,-21.973,0.000
1744693927.108,-41.504,-30.762,-23.926,-26.855,0.000
1744693927.112,-72.754,-34.668,-29.297,-31.250,0.000
1744693927.116,-27.344,-26.855,-30.273,-32.715,0.000
1744693927.120,10.742,-24.414,-27.832,-27.832,0.000
1744693927.124,-21.484,-24.414,-21.484,-25.391,0.000
1744693927.128,-67.383,-27.832,-30.762,-28.809,0.000
1744693927.131,-41.992,-32.715,-34.180,-30.273,0.000
1744693927.135,3.906,-28.320,-25.879,-23.926,0.000
1744693927.139,-16.113,-31.738,-26.855,-20.996,0.000
1744693927.143,-72.266,-39.062,-29.785,-27.344,0.000
1744693927.147,-65.918,-34.668,-27.344,-30.762,0.000
1744693927.151,-11.230,-28.809,-24.902,-29.297,0.000
1744693927.155,-5.859,-28.809,-28.809,-24.414,0.000
1744693927.159,-50.781,-29.785,-26.855,-21.973,0.000
1744693927.163,-68.848,-33.691,-26.855,-25.391,0.000
1744693927.167,-17.090,-28.809,-28.320,-20.508,0.000
1744693927.171,10.254,-18.066,-23.926,-17.090,0.000
1744693927.174,-36.133,-31.250,-29.297,-31.250,0.000
1744693927.178,-71.777,-46.875,-33.691,-36.133,0.000
1744693927.182,-28.809,-37.109,-22.949,-27.832,0.000
1744693927.186,11.719,-33.691,-20.508,-28.320,0.000
1744693927.190,-24.414,-41.016,-29.785,-34.668,0.000
1744693927.194,-67.871,-43.945,-38.086,-41.992,0.000
1744693927.198,0.000,-39.062,-38.086,-42.969,0.000
1744693927.202,0.000,-29.297,-31.738,-36.133,0.000
1744693927.206,0.000,-31.250,-34.668,-38.574,0.000
1744693927.210,0.000,-41.992,-40.039,-41.504,0.000
1744693927.214,0.000,-37.109,-35.645,-40.039,0.000
1744693927.217,0.000,-26.855,-27.832,-36.133,0.000
1744693927.221,0.000,-27.832,-31.738,-37.109,0.000
1744693927.225,0.000,-37.109,-39.062,-43.945,0.000
1744693927.229,0.000,-41.016,-33.203,-47.852,0.000
1744693927.233,0.000,-38.086,-35.156,-41.504,0.000
1744693927.237,0.000,-34.180,-36.133,-37.598,0.000
1744693927.241,0.000,-37.598,-36.621,-39.551,0.000
1744693927.245,-75.684,-40.527,-38.086,-45.410,0.000
1744693927.249,-37.109,-32.715,-29.785,-42.480,0.000
1744693927.253,3.906,-20.996,-25.879,-37.109,0.000
1744693927.256,-26.855,-25.391,-32.227,-41.016,0.000
1744693927.260,-76.172,-34.180,-35.645,-47.852,0.000
1744693927.264,-62.012,-29.785,-35.156,-49.316,0.000
1744693927.268,-6.836,-24.414,-34.180,-37.598,0.000
