timestamps,TP9,AF7,AF8,TP10,Right AUX
1745671795.792,34.668,-120.117,-490.234,20.020,0.000
1745671795.796,19.043,-125.000,-632.812,-6.348,0.000
1745671795.800,21.484,-130.371,-636.719,-6.348,0.000
1745671795.804,63.477,-118.652,-450.684,8.789,0.000
1745671795.808,63.965,-118.652,-332.031,19.531,0.000
1745671795.811,35.156,-126.953,-404.785,-1.465,0.000
1745671795.815,18.066,-131.348,-450.684,-23.438,0.000
1745671795.819,44.922,-131.836,-309.570,11.230,0.000
1745671795.823,82.031,-116.211,-122.070,41.016,0.000
1745671795.827,61.523,-116.699,-139.648,30.762,0.000
1745671795.831,55.664,-130.859,-281.738,-15.137,0.000
1745671795.835,63.477,-123.047,-202.637,-11.230,0.000
1745671795.839,64.941,-115.234,-23.926,46.387,0.000
1745671795.843,73.242,-124.512,-72.266,27.344,0.000
1745671795.847,75.195,-132.324,-220.215,-18.066,0.000
1745671795.851,59.082,-133.789,-202.637,-30.273,0.000
1745671795.854,63.965,-127.930,-18.555,8.301,0.000
1745671795.858,88.379,-118.652,94.727,37.598,0.000
1745671795.862,49.316,-131.836,-30.762,8.789,0.000
1745671795.866,25.391,-149.414,-141.113,-5.371,0.000
1745671795.870,61.523,-140.137,17.578,61.523,0.000
1745671795.874,76.172,-132.812,130.371,85.449,0.000
1745671795.878,40.527,-139.648,-16.113,-27.832,0.000
1745671795.881,16.602,-148.926,-154.297,-81.543,0.000
1745671795.886,39.062,-145.508,-55.664,-23.438,0.000
1745671795.890,70.312,-137.207,69.824,42.969,0.000
1745671795.894,54.199,-140.137,-15.137,8.301,0.000
1745671795.898,29.785,-149.902,-203.613,-34.180,0.000
1745671795.901,58.105,-153.809,-208.984,1.465,0.000
1745671795.905,84.473,-138.184,13.184,32.227,0.000
1745671795.909,50.293,-144.043,30.762,5.371,0.000
1745671795.913,30.273,-166.504,-188.477,-27.344,0.000
1745671795.917,44.434,-165.527,-227.539,-36.133,0.000
1745671795.921,71.289,-151.855,-39.551,7.812,0.000
1745671795.925,89.355,-142.090,66.895,43.457,0.000
1745671795.928,42.969,-151.855,-79.590,31.250,0.000
1745671795.933,17.090,-164.551,-192.383,4.395,0.000
1745671795.937,57.617,-147.461,-41.016,13.672,0.000
1745671795.941,85.938,-139.160,111.328,50.293,0.000
1745671795.944,57.617,-148.438,-37.598,25.879,0.000
1745671795.948,7.812,-156.738,-29.785,-4.883,0.000
1745671795.952,29.785,-151.367,493.652,-11.230,0.000
1745671795.956,62.012,-138.184,913.574,9.277,0.000
1745671795.960,48.828,-136.719,967.773,5.371,0.000
1745671795.964,21.484,-152.832,867.188,-50.781,0.000
1745671795.968,20.996,-153.809,877.930,-55.664,0.000
1745671795.972,50.293,-139.648,970.703,-22.461,0.000
1745671795.975,41.016,-136.719,977.051,-14.648,0.000
1745671795.980,14.160,-141.113,848.145,-41.992,0.000
1745671795.984,13.184,-143.066,750.977,-83.496,0.000
