timestamps,TP9,AF7,AF8,TP10,Right AUX
1744258930.511,-67.383,-42.480,-120.117,-32.227,57.129
1744258930.515,6.348,-28.809,61.035,0.977,42.480
1744258930.519,29.297,-21.484,98.145,1.465,-37.598
1744258930.523,-47.363,-38.086,-94.238,-32.715,-29.785
1744258930.526,-96.191,-44.922,-182.129,-55.176,20.020
1744258930.530,-21.973,-24.414,0.488,-18.555,39.062
1744258930.534,37.109,-18.555,122.559,8.301,25.391
1744258930.538,-21.973,-35.156,-40.527,-33.203,-49.316
1744258930.542,-94.238,-43.945,-197.266,-65.430,-77.148
1744258930.546,-46.387,-30.273,-64.453,-32.715,12.695
1744258930.550,30.273,-19.043,102.539,1.953,-25.879
1744258930.554,-9.766,-30.762,1.953,-25.391,-91.309
1744258930.558,-93.750,-41.016,-167.969,-60.547,-22.949
1744258930.562,-77.148,-32.227,-101.562,-30.273,57.617
1744258930.566,10.254,-18.066,86.426,8.301,65.430
1744258930.569,11.719,-20.996,61.035,-11.719,-14.160
1744258930.573,-79.102,-40.527,-131.836,-58.105,-26.367
1744258930.577,-93.750,-42.969,-144.043,-61.035,-20.996
1744258930.581,-5.371,-30.762,46.875,-27.832,-20.996
1744258930.585,25.391,-37.598,101.074,-17.578,-67.871
1744258930.589,-50.293,-50.293,-87.891,-45.898,-110.352
1744258930.593,-98.145,-50.293,-195.801,-60.547,-75.684
1744258930.597,-27.832,-30.273,-27.344,-26.367,25.879
1744258930.601,41.992,-11.719,122.559,3.906,15.625
1744258930.605,-20.020,-28.809,-24.414,-34.668,0.977
1744258930.609,-102.051,-41.016,-186.035,-68.359,33.203
1744258930.612,-57.617,-29.297,-68.359,-41.016,43.945
1744258930.616,25.879,-14.648,100.586,-16.602,41.992
1744258930.620,4.883,-22.461,24.414,-32.715,18.555
1744258930.624,-82.031,-41.992,-158.203,-64.941,-45.410
1744258930.628,-66.406,-30.273,-109.375,-53.223,-21.484
1744258930.632,26.367,-22.949,71.289,-9.277,40.527
1744258930.636,16.602,-27.832,60.059,-13.184,-85.449
1744258930.640,-64.453,-35.645,-123.047,-50.781,-115.234
1744258930.644,-83.984,-42.480,-165.039,-44.922,-4.883
1744258930.648,-19.043,-28.320,19.531,-2.441,146.484
1744258930.652,23.926,-21.484,106.445,5.371,127.930
1744258930.655,-36.133,-33.691,-62.012,-30.762,-15.137
1744258930.659,-89.355,-38.574,-190.430,-54.199,-35.645
1744258930.663,-36.621,-20.020,-38.086,-20.508,41.504
1744258930.667,30.273,-16.113,116.699,7.324,20.996
1744258930.671,-21.484,-25.879,0.977,-20.508,-123.047
1744258930.675,-102.539,-32.227,-164.551,-52.246,-128.418
1744258930.679,-68.359,-29.297,-78.125,-43.945,-35.645
1744258930.683,9.277,-20.508,94.238,-5.859,2.930
1744258930.687,-5.859,-26.367,34.668,-7.324,-42.480
1744258930.691,-76.172,-41.992,-153.320,-54.688,-73.730
1744258930.694,-78.613,-39.062,-118.652,-47.852,-75.684
1744258930.698,-5.859,-25.391,79.590,-2.441,-14.160
1744258930.702,10.254,-31.250,81.055,0.488,19.043
1744258930.706,-70.801,-49.316,-120.605,-47.852,-110.840
1744258930.710,-91.797,-44.434,-180.176,-62.012,-122.559
1744258930.714,-13.672,-22.461,9.766,-19.043,-27.344
1744258930.718,27.832,-16.602,125.488,-3.418,-55.664
1744258930.722,-40.039,-26.367,-25.879,-43.457,-109.375
1744258930.726,-106.934,-38.574,-178.223,-67.383,-29.297
1744258930.730,-61.523,-39.062,-62.500,-33.691,84.961
1744258930.734,11.230,-30.762,103.516,-3.418,55.176
1744258930.737,-22.461,-37.598,-4.883,-24.414,-6.348
1744258930.741,-102.051,-43.945,-179.199,-60.547,-22.461
1744258930.745,-71.289,-32.227,-94.238,-46.387,65.430
1744258930.749,13.672,-24.902,94.238,-2.441,101.074
1744258930.753,9.766,-25.391,51.758,-14.648,8.301
1744258930.757,-63.965,-35.645,-134.277,-56.641,-68.359
1744258930.761,-80.078,-36.133,-131.836,-51.758,-65.430
1744258930.765,0.000,-20.996,58.594,-15.137,6.348
1744258930.769,38.086,-13.184,113.281,-5.859,46.387
1744258930.773,-41.992,-33.203,-76.172,-41.992,-44.434
1744258930.777,-93.750,-41.016,-175.293,-52.734,-113.770
1744258930.780,-26.855,-20.020,0.977,-14.160,-52.734
1744258930.784,26.367,-20.508,116.211,3.418,-72.754
1744258930.788,-37.109,-33.691,-25.391,-19.043,-81.543
1744258930.792,-107.910,-41.504,-180.176,-62.500,-70.312
1744258930.796,-55.664,-32.227,-69.824,-41.992,-83.496
1744258930.800,23.438,-15.137,110.352,3.906,-41.016
1744258930.804,-10.254,-24.414,19.531,-17.578,-108.398
1744258930.808,-91.797,-39.551,-172.363,-61.523,-86.914
1744258930.812,-82.031,-29.785,-116.211,-52.246,-8.789
1744258930.816,6.348,-11.719,80.078,-17.090,42.480
1744258930.819,20.996,-15.625,62.988,-24.902,64.941
1744258930.823,-62.500,-37.598,-139.648,-57.617,-4.883
1744258930.827,-81.543,-35.645,-176.270,-62.988,96.680
1744258930.831,0.488,-23.438,13.184,-18.555,150.391
1744258930.835,35.156,-23.438,88.379,-2.930,57.129
1744258930.839,-33.691,-26.855,-75.684,-42.969,-23.438
1744258930.843,-86.426,-34.180,-178.223,-64.941,-61.523
1744258930.847,-25.879,-29.297,-23.926,-25.391,24.414
1744258930.851,45.898,-24.902,110.352,15.137,81.055
1744258930.855,-5.371,-36.133,-21.484,-20.020,-14.648
1744258930.859,-89.844,-43.945,-168.945,-54.688,-110.352
1744258930.862,-51.270,-33.203,-62.988,-29.785,-113.281
1744258930.866,27.344,-20.020,99.609,-1.465,-87.891
1744258930.870,3.906,-26.855,28.809,-21.973,-127.441
1744258930.874,-75.684,-39.062,-149.902,-54.688,-121.582
1744258930.878,-75.195,-37.109,-119.629,-47.852,-41.992
1744258930.882,6.836,-27.832,63.965,-6.348,-8.301
1744258930.886,21.484,-30.762,74.707,-8.789,-13.184
1744258930.890,-59.082,-50.293,-121.582,-57.129,-13.672
1744258930.894,-92.773,-52.246,-177.734,-53.711,35.645
1744258930.898,-26.367,-37.109,4.395,-22.461,69.824
1744258930.902,16.113,-25.391,98.145,-16.602,25.391
1744258930.905,-45.898,-34.180,-58.105,-43.457,-32.227
1744258930.909,-98.145,-49.316,-187.988,-65.430,-26.855
1744258930.913,-42.480,-36.621,-60.059,-42.480,12.207
1744258930.917,24.414,-20.508,97.656,-10.254,-1.953
1744258930.921,-9.766,-39.551,-10.254,-31.738,-113.281
1744258930.925,-80.566,-44.922,-173.828,-62.012,-135.742
1744258930.929,-54.199,-23.438,-90.820,-39.551,-74.707
1744258930.933,22.949,-14.160,84.961,-4.883,-30.273
1744258930.937,5.371,-26.367,42.969,-17.090,-50.781
1744258930.941,-81.543,-42.480,-155.273,-56.152,-54.688
1744258930.944,-91.309,-40.527,-153.809,-53.711,29.297
1744258930.948,-0.977,-20.996,51.270,-9.766,102.539
1744258930.952,25.391,-16.113,89.355,-3.906,31.738
1744258930.956,-62.012,-35.645,-93.262,-54.199,-84.961
1744258930.960,-105.469,-45.410,-180.176,-71.289,-38.574
1744258930.964,-24.902,-33.691,-13.672,-34.668,17.090
1744258930.968,19.043,-27.344,81.543,-6.836,-8.301
1744258930.972,-53.223,-42.969,-79.590,-24.414,-19.531
1744258930.976,-108.398,-43.945,-183.594,-62.012,-25.391
1744258930.980,-57.129,-34.668,-54.199,-38.574,7.324
1744258930.984,23.926,-30.762,103.027,-1.465,-4.395
1744258930.987,-13.184,-42.480,-0.977,-26.855,-95.215
1744258930.991,-99.121,-48.340,-181.641,-61.035,-104.492
1744258930.995,-70.801,-31.738,-102.539,-43.945,-18.555
1744258930.999,25.879,-26.855,89.355,1.465,-2.441
1744258931.003,15.625,-31.738,49.805,-9.766,-85.449
1744258931.007,-79.590,-37.598,-153.809,-58.594,-76.172
1744258931.011,-90.332,-35.156,-165.039,-63.965,-3.906
1744258931.015,-2.441,-15.137,31.738,-19.043,51.758
1744258931.019,30.273,-14.160,84.961,-8.789,31.738
1744258931.023,-46.875,-32.715,-94.727,-50.781,-44.434
1744258931.027,-95.703,-33.691,-179.688,-62.500,-35.645
