timestamps,TP9,AF7,AF8,TP10,Right AUX
1745476473.111,-41.992,-45.898,-46.387,-51.270,0.000
1745476473.114,-52.734,-40.039,-35.156,-37.109,0.000
1745476473.118,-51.270,-32.715,-30.762,-14.160,0.000
1745476473.122,-47.363,-30.273,-41.504,-33.203,0.000
1745476473.126,-49.805,-34.180,-45.410,-64.453,0.000
1745476473.130,-56.641,-34.668,-35.156,-40.527,0.000
1745476473.134,-55.664,-37.109,-32.715,-11.719,0.000
1745476473.138,-55.176,-42.969,-37.598,-25.879,0.000
1745476473.142,-65.430,-47.852,-46.387,-53.711,0.000
1745476473.146,-57.617,-42.969,-42.480,-57.617,0.000
1745476473.150,-37.598,-32.715,-20.996,-34.668,0.000
1745476473.154,-36.133,-32.227,-21.973,-20.020,0.000
1745476473.157,-49.805,-31.738,-34.668,-44.434,0.000
1745476473.161,-42.969,-24.902,-33.203,-50.293,0.000
1745476473.165,-33.691,-34.668,-27.344,-23.438,0.000
1745476473.169,-27.832,-37.598,-45.410,-16.602,0.000
1745476473.173,-29.297,-20.996,-43.945,-47.852,0.000
1745476473.177,-38.086,-20.996,-33.691,-70.312,0.000
1745476473.181,-36.133,-37.109,-33.203,-47.363,0.000
1745476473.185,-30.762,-43.457,-35.156,-20.508,0.000
1745476473.189,-34.180,-39.551,-36.133,-26.367,0.000
1745476473.193,-43.457,-42.969,-39.062,-44.922,0.000
1745476473.197,-45.410,-41.504,-35.645,-30.762,0.000
1745476473.200,-28.809,-35.156,-42.969,2.930,0.000
1745476473.204,-17.090,-31.738,-38.086,6.836,0.000
1745476473.208,-31.738,-39.062,-33.203,-16.113,0.000
1745476473.212,-34.180,-39.551,-39.551,-19.043,0.000
1745476473.216,-17.578,-27.832,-29.785,5.859,0.000
1745476473.220,-13.184,-31.250,-33.691,13.672,0.000
1745476473.224,-15.625,-27.344,-46.875,-8.789,0.000
1745476473.228,-20.020,-29.785,-47.852,-24.414,0.000
1745476473.232,-14.648,-35.645,-44.434,-5.859,0.000
1745476473.236,-9.277,-27.832,-41.016,5.371,0.000
1745476473.239,-24.902,-27.832,-43.457,-23.926,0.000
1745476473.243,-27.344,-27.832,-45.898,-48.340,0.000
1745476473.247,-15.137,-28.320,-41.504,-37.598,0.000
1745476473.251,-7.812,-28.320,-36.621,-9.766,0.000
1745476473.255,-13.184,-27.344,-43.945,-18.066,0.000
1745476473.259,-30.762,-27.344,-50.781,-49.805,0.000
1745476473.263,-30.273,-25.391,-38.086,-42.969,0.000
1745476473.267,-20.508,-23.438,-30.273,-7.324,0.000
1745476473.271,-20.508,-20.020,-35.645,-11.230,0.000
1745476473.275,-33.691,-20.020,-44.434,-44.922,0.000
1745476473.279,-46.387,-27.344,-47.363,-44.434,0.000
1745476473.282,-38.086,-27.832,-36.621,-11.719,0.000
1745476473.286,-32.715,-25.391,-37.109,-6.348,0.000
1745476473.290,-38.574,-22.461,-39.062,-28.809,0.000
1745476473.294,-37.598,-22.949,-32.715,-36.621,0.000
1745476473.298,-27.832,-25.879,-29.785,-17.090,0.000
1745476473.302,-25.879,-24.902,-29.297,-1.465,0.000
1745476473.306,-35.156,-24.902,-37.109,-26.367,0.000
1745476473.310,-49.316,-31.738,-50.781,-53.223,0.000
1745476473.314,-42.969,-29.785,-48.828,-41.016,0.000
1745476473.318,-32.227,-19.043,-28.809,-19.531,0.000
1745476473.321,-38.574,-18.555,-27.832,-39.551,0.000
1745476473.325,-52.246,-29.785,-41.992,-73.242,0.000
1745476473.329,-49.805,-40.527,-37.109,-64.453,0.000
1745476473.333,-35.645,-36.133,-31.250,-35.156,0.000
1745476473.337,-44.922,-31.250,-39.062,-43.945,0.000
1745476473.341,-44.434,-33.203,-42.480,-62.988,0.000
1745476473.345,-45.410,-37.598,-41.992,-59.570,0.000
1745476473.349,-45.410,-43.457,-37.109,-46.875,0.000
1745476473.353,-34.668,-19.531,-35.156,-32.715,0.000
1745476473.357,-34.668,-14.160,-38.574,-44.434,0.000
1745476473.361,-45.898,-22.461,-37.598,-61.523,0.000
1745476473.364,-36.621,-17.578,-29.297,-35.645,0.000
1745476473.368,-28.809,-22.949,-25.391,-10.742,0.000
1745476473.372,-34.180,-30.273,-29.785,-27.344,0.000
1745476473.376,-41.016,-26.855,-40.527,-47.852,0.000
1745476473.380,-38.086,-26.367,-42.480,-36.621,0.000
1745476473.384,-30.273,-31.250,-24.902,-7.324,0.000
1745476473.388,-36.621,-30.762,-25.879,-10.254,0.000
1745476473.392,-40.039,-34.668,-36.621,-45.898,0.000
1745476473.396,-33.691,-31.738,-36.621,-39.551,0.000
1745476473.400,-35.156,-28.809,-29.297,-12.207,0.000
1745476473.404,-30.762,-24.902,-27.832,-15.137,0.000
1745476473.407,-34.668,-24.414,-33.691,-39.551,0.000
1745476473.411,-39.551,-22.461,-42.480,-48.828,0.000
1745476473.415,-33.203,-20.020,-31.250,-24.414,0.000
1745476473.419,-29.785,-30.762,-25.391,-13.184,0.000
1745476473.423,-28.809,-30.273,-40.527,-32.715,0.000
1745476473.427,-27.832,-26.367,-36.133,-49.805,0.000
1745476473.431,-24.902,-40.039,-29.785,-34.180,0.000
1745476473.435,-13.672,-34.180,-35.645,-8.301,0.000
1745476473.439,-14.160,-26.367,-31.738,-22.461,0.000
1745476473.443,-27.344,-27.832,-34.668,-50.293,0.000
1745476473.446,-26.855,-18.555,-32.227,-48.828,0.000
1745476473.450,-18.066,-25.391,-24.902,-22.461,0.000
1745476473.454,-8.789,-30.762,-26.855,-25.391,0.000
1745476473.458,-15.625,-26.855,-30.273,-51.270,0.000
1745476473.462,-17.578,-30.762,-34.668,-55.176,0.000
1745476473.466,-12.695,-41.992,-32.227,-36.133,0.000
1745476473.470,-23.438,-43.457,-31.250,-20.020,0.000
1745476473.474,-34.180,-41.992,-36.621,-36.133,0.000
1745476473.478,-34.668,-40.527,-36.133,-54.688,0.000
1745476473.482,-17.578,-38.086,-30.762,-15.625,0.000
1745476473.486,-21.973,-44.922,-28.809,17.578,0.000
1745476473.489,-31.738,-45.898,-37.109,-7.812,0.000
1745476473.493,-27.832,-47.363,-54.199,-31.250,0.000
1745476473.497,-24.902,-52.734,-55.176,-12.695,0.000
1745476473.501,-24.902,-51.270,-35.156,4.883,0.000
1745476473.505,-32.715,-44.922,-22.461,-16.602,0.000
1745476473.509,-29.785,-54.199,-29.297,-38.086,0.000
1745476473.513,-21.484,-54.199,-31.250,-26.855,0.000
1745476473.517,-17.578,-41.504,-29.297,-8.301,0.000
1745476473.521,-20.996,-40.527,-30.762,-14.160,0.000
1745476473.525,-22.949,-42.969,-32.715,-43.945,0.000
1745476473.528,-20.996,-43.457,-34.180,-57.617,0.000
1745476473.532,-0.488,-24.414,-27.832,-22.461,0.000
1745476473.536,8.789,-20.996,-28.320,-5.371,0.000
1745476473.540,-10.742,-32.715,-36.133,-33.691,0.000
1745476473.544,-15.625,-31.738,-41.504,-44.922,0.000
1745476473.548,-10.254,-23.926,-34.180,-21.484,0.000
1745476473.552,-17.578,-21.973,-26.367,-1.953,0.000
1745476473.556,-20.996,-25.391,-29.297,-17.090,0.000
1745476473.560,-26.367,-38.574,-37.598,-40.527,0.000
1745476473.564,-22.949,-42.480,-34.180,-27.344,0.000
1745476473.568,-16.602,-39.062,-29.297,-3.906,0.000
1745476473.571,-32.715,-38.574,-40.527,-26.367,0.000
1745476473.575,-34.180,-39.551,-35.645,-45.898,0.000
1745476473.579,-23.438,-39.062,-30.762,-41.016,0.000
1745476473.583,-17.578,-28.809,-30.762,-25.391,0.000
1745476473.587,-20.020,-23.926,-28.320,-14.160,0.000
1745476473.591,-36.621,-21.484,-32.227,-32.715,0.000
1745476473.595,-50.781,-24.902,-36.621,-54.688,0.000
1745476473.599,-34.180,-25.879,-28.809,-22.461,0.000
1745476473.603,-31.738,-27.344,-25.879,6.348,0.000
1745476473.607,-42.969,-35.645,-37.598,-30.273,0.000
1745476473.611,-38.574,-29.785,-39.062,-58.105,0.000
1745476473.614,-27.344,-21.973,-34.180,-33.691,0.000
