timestamps,TP9,AF7,AF8,TP10,Right AUX
1745467968.745,25.879,-23.926,541.016,12.207,0.000
1745467968.748,-153.809,-59.082,-1000.000,-128.906,0.000
1745467968.752,-93.262,-33.691,-891.602,-94.238,0.000
1745467968.756,98.145,6.348,756.348,56.641,0.000
1745467968.760,64.941,-9.277,971.680,43.945,0.000
1745467968.764,-133.789,-32.227,-742.676,-105.957,0.000
1745467968.768,-134.766,-31.250,-1000.000,-108.398,0.000
1745467968.772,63.965,-12.207,647.461,42.969,0.000
1745467968.776,102.051,-5.859,999.512,78.125,0.000
1745467968.780,-82.031,-39.551,-575.195,-57.617,0.000
1745467968.784,-145.020,-51.758,-1000.000,-114.258,0.000
1745467968.788,29.297,-17.578,301.758,9.277,0.000
1745467968.791,141.113,14.160,999.512,95.215,0.000
1745467968.795,-13.184,-25.391,17.578,-13.184,0.000
1745467968.799,-163.086,-56.641,-1000.000,-124.023,0.000
1745467968.803,-59.082,-28.809,-465.820,-52.246,0.000
1745467968.807,110.840,-0.977,996.094,74.707,0.000
1745467968.811,48.828,-6.836,836.914,35.645,0.000
1745467968.815,-152.832,-50.781,-812.500,-118.164,0.000
1745467968.819,-123.535,-52.734,-978.516,-97.656,0.000
1745467968.823,86.426,-7.812,737.793,63.477,0.000
1745467968.827,77.148,-8.301,999.023,69.336,0.000
1745467968.830,-135.254,-43.945,-713.379,-86.914,0.000
1745467968.834,-153.809,-47.363,-1000.000,-120.117,0.000
1745467968.838,64.941,0.000,611.816,39.551,0.000
1745467968.842,111.816,0.000,999.512,82.520,0.000
1745467968.846,-83.984,-47.363,-433.594,-57.129,0.000
1745467968.850,-174.316,-51.270,-1000.000,-129.883,0.000
1745467968.854,-6.836,-26.855,204.590,-21.484,0.000
1745467968.858,122.070,-4.883,999.512,76.660,0.000
1745467968.862,4.395,-19.531,378.418,-13.184,0.000
1745467968.866,-162.109,-67.383,-1000.000,-137.695,0.000
1745467968.870,-74.219,-47.852,-635.742,-72.754,0.000
1745467968.873,123.535,1.465,955.078,72.754,0.000
1745467968.877,69.336,-3.906,880.859,38.574,0.000
1745467968.881,-139.160,-48.828,-788.574,-115.234,0.000
1745467968.885,-118.164,-46.387,-989.258,-104.980,0.000
1745467968.889,92.285,0.000,719.727,57.617,0.000
1745467968.893,94.727,0.000,999.512,76.172,0.000
1745467968.897,-115.234,-44.922,-672.852,-82.520,0.000
1745467968.901,-158.203,-52.246,-1000.000,-132.324,0.000
1745467968.905,41.992,-3.906,581.055,10.254,0.000
1745467968.909,112.793,13.184,999.512,70.801,0.000
1745467968.913,-58.105,-36.621,-175.293,-56.152,0.000
1745467968.916,-172.852,-66.406,-1000.000,-148.926,0.000
1745467968.920,-26.855,-25.879,23.438,-46.387,0.000
1745467968.924,120.605,-0.488,999.512,67.383,0.000
1745467968.928,4.883,-32.227,548.828,-6.836,0.000
1745467968.932,-161.133,-49.316,-979.492,-131.348,0.000
1745467968.936,-84.473,-34.180,-726.074,-86.914,0.000
1745467968.940,109.375,-1.465,915.527,55.176,0.000
1745467968.944,70.801,-13.184,936.035,32.227,0.000
1745467968.948,-142.578,-57.129,-735.840,-119.141,0.000
1745467968.952,-135.742,-45.410,-1000.000,-114.746,0.000
1745467968.955,74.707,-2.930,689.453,38.086,0.000
1745467968.959,91.797,-8.789,999.512,65.918,0.000
1745467968.963,-116.211,-49.805,-631.348,-76.660,0.000
1745467968.967,-169.434,-52.246,-1000.000,-126.953,0.000
1745467968.971,26.367,-18.555,480.469,2.441,0.000
1745467968.975,108.398,-8.301,999.512,77.637,0.000
1745467968.979,-53.223,-36.621,-185.547,-31.250,0.000
1745467968.983,-177.246,-61.035,-1000.000,-137.207,0.000
1745467968.987,-65.918,-33.691,-398.926,-70.801,0.000
1745467968.991,96.191,-1.465,999.512,54.199,0.000
1745467968.995,-3.906,-23.438,512.207,-3.906,0.000
1745467968.998,-192.383,-50.781,-1000.000,-154.785,0.000
1745467969.002,-127.930,-30.762,-927.734,-119.629,0.000
1745467969.006,65.430,-10.254,726.562,35.645,0.000
1745467969.010,38.574,-21.973,939.453,30.273,0.000
1745467969.014,-158.203,-55.176,-770.996,-122.070,0.000
1745467969.018,-155.762,-52.734,-1000.000,-141.602,0.000
1745467969.022,49.805,-11.719,603.516,14.160,0.000
1745467969.026,86.426,-5.371,999.512,57.617,0.000
1745467969.030,-109.863,-35.645,-599.609,-86.914,0.000
1745467969.034,-178.223,-46.387,-1000.000,-146.484,0.000
1745467969.037,-16.113,-19.531,57.617,-20.508,0.000
1745467969.041,99.121,-2.930,999.512,68.848,0.000
1745467969.045,-41.504,-32.227,-63.965,-38.086,0.000
1745467969.049,-189.453,-60.547,-1000.000,-148.438,0.000
1745467969.053,-78.613,-41.016,-605.469,-66.895,0.000
1745467969.057,99.609,-8.301,927.734,63.477,0.000
1745467969.061,29.785,-28.320,737.793,12.695,0.000
1745467969.065,-161.621,-63.477,-930.176,-124.512,0.000
1745467969.069,-119.629,-52.734,-950.195,-98.145,0.000
1745467969.073,89.355,-10.254,725.586,56.641,0.000
1745467969.077,88.379,-8.789,999.512,65.918,0.000
