timestamps,TP9,AF7,AF8,TP10,Right AUX
1745671238.457,-3.906,-16.602,-27.832,-14.648,0.000
1745671238.461,-67.383,-42.480,-45.898,-82.031,0.000
1745671238.465,-73.242,-51.270,-52.734,-76.660,0.000
1745671238.469,-17.090,-32.227,-25.391,-9.277,0.000
1745671238.472,-0.488,-20.996,-8.301,3.906,0.000
1745671238.476,-57.617,-35.156,-51.758,-63.965,0.000
1745671238.480,-88.379,-47.852,-86.426,-82.031,0.000
1745671238.484,-43.945,-40.039,-34.668,-26.855,0.000
1745671238.488,-6.348,-27.832,3.418,17.578,0.000
1745671238.492,-39.062,-34.180,-32.227,-13.184,0.000
1745671238.496,-81.543,-43.457,-77.637,-67.383,0.000
1745671238.500,-51.758,-35.645,-58.105,-44.434,0.000
1745671238.504,-0.977,-21.484,-18.066,1.465,0.000
1745671238.508,-25.391,-30.762,-31.250,-29.297,0.000
1745671238.512,-82.520,-52.734,-67.871,-89.844,0.000
1745671238.515,-73.242,-45.898,-65.430,-74.219,0.000
1745671238.519,-16.602,-27.344,-27.832,-8.301,0.000
1745671238.523,-6.836,-21.973,-18.555,-4.395,0.000
1745671238.527,-67.871,-40.527,-50.293,-72.266,0.000
1745671238.531,-90.332,-58.105,-67.383,-90.820,0.000
1745671238.535,-29.785,-41.504,-30.273,-28.320,0.000
1745671238.539,-7.324,-24.414,-26.367,0.488,0.000
1745671238.543,-56.152,-33.691,-58.105,-49.805,0.000
1745671238.547,-88.379,-47.852,-56.641,-75.684,0.000
1745671238.551,-48.340,-35.156,-37.598,-20.020,0.000
1745671238.554,-3.418,-20.508,-6.836,12.207,0.000
1745671238.558,-32.715,-30.762,-17.578,-33.691,0.000
1745671238.562,-83.496,-47.363,-69.336,-82.520,0.000
1745671238.566,-53.711,-40.039,-55.664,-53.223,0.000
1745671238.570,3.906,-12.695,0.000,3.906,0.000
1745671238.574,-13.184,-12.695,-18.066,-7.324,0.000
1745671238.578,-68.848,-38.086,-68.848,-44.434,0.000
1745671238.582,-63.965,-41.016,-69.824,-36.621,0.000
1745671238.586,-11.719,-25.879,-24.414,-2.441,0.000
1745671238.590,-5.371,-25.391,3.906,-4.883,0.000
1745671238.594,-47.363,-32.227,-24.902,-60.059,0.000
1745671238.597,-66.406,-34.180,-63.965,-78.613,0.000
1745671238.601,-19.531,-24.414,-33.203,-30.273,0.000
1745671238.605,4.395,-17.090,-3.906,-8.301,0.000
1745671238.609,-41.016,-30.762,-38.086,-50.781,0.000
1745671238.613,-71.289,-43.945,-59.570,-82.520,0.000
1745671238.617,-27.832,-20.508,-24.902,-27.832,0.000
1745671238.621,20.996,-5.371,-6.836,19.043,0.000
1745671238.625,-15.137,-26.855,-56.152,-26.855,0.000
1745671238.629,-74.219,-43.945,-69.824,-70.801,0.000
1745671238.633,-40.527,-33.203,-30.762,-41.016,0.000
1745671238.636,13.184,-15.137,-7.812,6.348,0.000
1745671238.640,-5.859,-23.438,-21.973,-9.277,0.000
