timestamps,TP9,AF7,AF8,TP10,Right AUX
1743046822.690,0.000,-36.621,0.000,-13.672,0.000
1743046822.694,-14.648,-39.062,0.000,-18.066,0.000
1743046822.697,-19.531,-38.574,0.000,-21.484,0.000
1743046822.701,-7.812,-34.180,0.000,-15.137,0.000
1743046822.705,4.883,-29.297,0.000,-8.301,0.000
1743046822.709,-3.906,-31.250,0.000,-11.719,0.000
1743046822.713,-2.930,-41.504,0.000,-14.160,0.000
1743046822.717,4.883,-44.922,0.000,-10.254,0.000
1743046822.721,13.672,-30.762,0.000,-7.812,0.000
1743046822.725,11.230,-24.414,0.000,-7.324,0.000
1743046822.729,6.348,-28.320,0.000,-4.395,0.000
1743046822.733,4.883,-35.156,0.000,-9.766,0.000
1743046822.736,4.395,-37.109,-48.340,-6.836,0.000
1743046822.740,1.465,-37.109,-44.434,-6.836,0.000
1743046822.744,-1.953,-36.133,-45.410,-16.602,0.000
1743046822.748,0.977,-31.250,-45.898,-16.113,0.000
1743046822.752,4.395,-29.785,-43.457,-7.324,0.000
1743046822.756,-4.883,-25.879,-44.922,-8.301,0.000
1743046822.760,-14.160,-25.391,-56.641,-14.648,0.000
1743046822.764,-16.113,-31.250,-53.223,-13.184,0.000
1743046822.768,-12.207,-31.738,-37.598,-16.113,0.000
1743046822.772,-8.789,-32.715,-40.039,-24.414,0.000
1743046822.776,-15.137,-30.273,-43.457,-22.949,0.000
1743046822.779,-20.996,-26.855,-42.480,-22.949,0.000
1743046822.783,-22.461,-27.344,-47.363,-20.508,0.000
1743046822.787,-22.461,-35.645,-43.945,-24.414,0.000
1743046822.791,-19.043,-27.832,-29.785,-17.578,0.000
1743046822.795,-15.625,-21.484,-27.344,-7.324,0.000
1743046822.799,-23.438,-25.879,-33.203,-17.578,0.000
1743046822.803,-27.344,-13.672,-30.273,-24.902,0.000
1743046822.807,-20.996,-15.625,-27.832,-22.949,0.000
1743046822.811,-18.555,-29.785,-27.832,-22.949,0.000
1743046822.815,-19.531,-34.180,-35.156,-26.855,0.000
1743046822.819,-19.043,-32.715,-37.109,-21.973,0.000
1743046822.822,-27.344,-26.367,-30.762,-19.531,0.000
1743046822.826,-26.367,-17.578,-20.996,-25.391,0.000
1743046822.830,-14.160,-13.672,-17.578,-26.367,0.000
1743046822.834,-20.020,-17.578,-24.902,-29.297,0.000
1743046822.838,-35.645,-27.344,-29.785,-30.273,0.000
1743046822.842,-29.297,-24.902,-27.344,-33.691,0.000
1743046822.846,-23.926,-20.996,-23.926,-32.227,0.000
1743046822.850,-20.508,-17.090,-26.367,-24.902,0.000
1743046822.854,-20.508,-22.949,-32.227,-29.785,0.000
1743046822.858,-21.973,-32.715,-29.297,-29.297,0.000
1743046822.861,-23.926,-33.691,-27.832,-25.391,0.000
1743046822.865,-35.645,-39.551,-35.645,-31.250,0.000
1743046822.869,-38.574,-37.598,-40.527,-30.762,0.000
1743046822.873,-39.551,-34.180,-37.109,-30.273,0.000
1743046822.877,-32.227,-32.227,-28.809,-33.203,0.000
1743046822.881,-30.273,-32.715,-26.855,-29.785,0.000
1743046822.885,-29.297,-33.203,-28.809,-31.250,0.000
1743046822.889,-29.297,-34.668,-23.926,-22.949,0.000
1743046822.893,-33.203,-33.691,-23.926,-14.648,0.000
1743046822.897,-32.227,-28.320,-29.297,-20.020,0.000
1743046822.901,-38.574,-32.715,-28.320,-28.320,0.000
1743046822.904,-35.156,-40.527,-24.902,-31.250,0.000
1743046822.908,-34.180,-38.574,-24.902,-33.203,0.000
1743046822.912,-41.016,-41.504,-24.414,-38.086,0.000
1743046822.916,-35.156,-41.016,-27.832,-34.180,0.000
1743046822.920,-38.086,-29.297,-30.273,-30.762,0.000
1743046822.924,-38.086,-24.902,-28.809,-31.250,0.000
1743046822.928,-21.973,-23.438,-23.438,-23.926,0.000
1743046822.932,-25.391,-33.203,-16.113,-29.785,0.000
1743046822.936,-36.621,-39.551,-12.695,-33.691,0.000
1743046822.940,-25.879,-28.809,-13.672,-26.855,0.000
1743046822.944,-27.344,-32.715,-15.625,-24.902,0.000
1743046822.947,-28.809,-44.434,-11.719,-23.438,0.000
1743046822.951,-23.438,-47.852,-5.859,-21.484,0.000
1743046822.955,-26.367,-52.734,-6.348,-20.020,0.000
1743046822.959,-24.902,-55.176,-11.230,-28.809,0.000
1743046822.963,-23.926,-47.852,-16.602,-34.180,0.000
1743046822.967,-28.320,-36.621,-18.555,-27.832,0.000
1743046822.971,-28.320,-29.297,-21.973,-26.855,0.000
1743046822.975,-21.973,-26.855,-23.438,-25.391,0.000
1743046822.979,-17.578,-27.344,-20.020,-16.113,0.000
1743046822.983,-15.137,-30.273,-22.949,-15.625,0.000
1743046822.986,-20.020,-31.250,-27.344,-23.438,0.000
1743046822.990,-24.414,-29.785,-25.391,-19.043,0.000
1743046822.994,-26.367,-30.762,-22.949,-17.578,0.000
1743046822.998,-32.227,-36.133,-20.508,-23.438,0.000
1743046823.002,-29.785,-33.203,-8.789,-20.020,0.000
1743046823.006,-18.066,-26.367,-4.883,-12.207,0.000
1743046823.010,-23.926,-30.273,-13.184,-14.160,0.000
1743046823.014,-35.645,-34.180,-15.137,-24.414,0.000
