timestamps,TP9,AF7,AF8,TP10,Right AUX
1745672541.710,-17.578,-24.902,-22.461,-42.969,0.000
1745672541.714,-31.250,-28.320,-25.879,-42.480,0.000
1745672541.718,-52.734,-28.320,-38.086,-52.734,0.000
1745672541.722,-47.852,-30.762,-41.016,-60.059,0.000
1745672541.726,-38.086,-21.973,-29.297,-62.012,0.000
1745672541.730,-44.434,-4.883,-21.484,-55.176,0.000
1745672541.734,-84.961,-19.531,-33.691,-73.242,0.000
1745672541.737,-117.676,-36.621,-46.875,-108.398,0.000
1745672541.741,-92.285,-19.043,-29.297,-103.516,0.000
1745672541.745,-85.449,-11.719,-16.602,-86.426,0.000
1745672541.749,-122.559,-28.809,-42.480,-106.445,0.000
1745672541.753,-145.020,-28.809,-53.711,-132.324,0.000
1745672541.757,-125.977,-17.578,-30.273,-127.930,0.000
1745672541.761,-107.910,-13.672,-24.902,-111.328,0.000
1745672541.765,-123.535,-7.324,-24.902,-117.188,0.000
1745672541.769,-157.715,-20.996,-27.344,-149.414,0.000
1745672541.773,-146.484,-36.621,-38.086,-150.391,0.000
1745672541.777,-103.027,-13.672,-19.531,-117.676,0.000
1745672541.780,-90.820,-3.418,-20.996,-101.074,0.000
1745672541.784,-120.117,-20.996,-47.852,-115.234,0.000
1745672541.788,-128.906,-26.855,-52.246,-123.047,0.000
1745672541.792,-84.473,-25.391,-31.250,-93.750,0.000
1745672541.796,-68.848,-15.625,-28.809,-83.008,0.000
1745672541.800,-96.191,-46.387,-55.176,-87.891,0.000
1745672541.804,-86.914,-52.246,-59.082,-77.637,0.000
1745672541.808,-54.688,-16.113,-51.270,-60.547,0.000
1745672541.812,-32.227,-28.320,-36.621,-44.434,0.000
1745672541.816,-44.922,-24.902,-24.414,-43.945,0.000
1745672541.820,-69.824,-10.742,-41.016,-45.410,0.000
1745672541.823,-41.992,-7.812,-46.387,-35.156,0.000
1745672541.827,-3.906,-1.465,-40.527,-7.812,0.000
1745672541.831,-10.742,-14.648,-48.340,1.953,0.000
1745672541.835,-41.992,-37.109,-57.617,-9.766,0.000
1745672541.839,-37.109,-49.805,-41.504,-7.812,0.000
1745672541.843,0.000,-43.457,-47.852,-4.883,0.000
1745672541.847,12.695,-32.715,-42.969,-2.441,0.000
1745672541.851,-15.625,-42.969,-37.598,-17.578,0.000
1745672541.855,-26.367,-46.387,-43.945,-19.531,0.000
1745672541.859,10.254,-32.227,-40.039,-3.906,0.000
1745672541.862,30.762,-25.391,-27.344,7.324,0.000
1745672541.866,-3.418,-33.203,-38.574,-9.766,0.000
1745672541.870,-22.949,-41.992,-60.547,-17.090,0.000
1745672541.874,13.184,-30.762,-42.480,9.277,0.000
1745672541.878,31.250,-30.273,-29.785,15.137,0.000
1745672541.882,9.277,-49.805,-40.527,-0.488,0.000
1745672541.886,-14.648,-48.340,-52.734,-2.930,0.000
1745672541.890,-5.371,-36.133,-54.688,2.930,0.000
1745672541.894,23.926,-31.250,-39.062,1.465,0.000
1745672541.898,26.367,-25.391,-31.250,8.301,0.000
1745672541.902,0.000,-37.109,-41.016,-4.883,0.000
1745672541.905,7.812,-42.969,-36.621,-7.812,0.000
1745672541.909,35.645,-25.879,-34.180,7.812,0.000
1745672541.913,20.020,-25.391,-32.227,9.766,0.000
1745672541.917,-11.719,-33.203,-33.203,1.465,0.000
1745672541.921,-26.367,-39.551,-49.805,-4.395,0.000
1745672541.925,-0.977,-40.039,-41.504,4.883,0.000
1745672541.929,21.484,-34.180,-29.785,2.441,0.000
1745672541.933,-3.418,-31.738,-47.363,-5.859,0.000
1745672541.937,-37.598,-37.109,-55.664,-19.531,0.000
1745672541.941,-22.461,-40.527,-41.992,-24.414,0.000
1745672541.945,6.836,-26.367,-23.926,-14.160,0.000
1745672541.948,-18.555,-24.902,-28.320,-23.438,0.000
1745672541.952,-61.035,-43.457,-43.457,-39.551,0.000
1745672541.956,-55.664,-38.574,-41.016,-43.457,0.000
1745672541.960,-27.344,-20.996,-21.973,-35.645,0.000
1745672541.964,-36.133,-13.672,-19.043,-43.945,0.000
1745672541.968,-87.402,-28.809,-38.086,-56.641,0.000
1745672541.972,-102.051,-40.039,-37.109,-61.523,0.000
1745672541.976,-69.824,-22.949,-22.461,-64.453,0.000
1745672541.980,-68.359,-11.230,-27.344,-62.500,0.000
1745672541.984,-101.562,-31.250,-54.688,-74.707,0.000
1745672541.987,-121.094,-49.316,-38.574,-91.309,0.000
1745672541.991,-98.633,-29.785,-19.531,-93.262,0.000
1745672541.995,-76.172,-15.625,-20.508,-107.422,0.000
1745672541.999,-97.168,-24.414,-15.625,-116.699,0.000
1745672542.003,-122.559,-33.691,-28.809,-121.094,0.000
1745672542.007,-110.352,-28.320,-23.438,-118.652,0.000
1745672542.011,-71.289,-21.973,-0.977,-102.539,0.000
1745672542.015,-75.195,-32.227,-6.836,-96.191,0.000
1745672542.019,-108.887,-48.340,-25.391,-107.910,0.000
1745672542.023,-99.121,-43.457,-28.320,-104.492,0.000
1745672542.027,-60.547,-33.203,-17.578,-75.195,0.000
1745672542.030,-49.316,-35.645,-17.578,-58.594,0.000
1745672542.034,-66.895,-45.898,-32.227,-61.523,0.000
1745672542.038,-66.895,-36.133,-51.758,-58.594,0.000
1745672542.042,-29.297,-31.250,-31.250,-40.039,0.000
1745672542.046,-7.812,-33.691,-10.742,-15.625,0.000
1745672542.050,-21.973,-30.762,-21.973,-10.742,0.000
1745672542.054,-36.621,-40.527,-28.320,-25.391,0.000
1745672542.058,-1.953,-25.879,-29.785,1.465,0.000
1745672542.062,33.691,-14.648,-27.832,29.785,0.000
1745672542.066,8.789,-35.645,-20.020,20.508,0.000
1745672542.070,-20.996,-53.223,-29.297,7.812,0.000
1745672542.073,17.090,-40.039,-28.320,20.020,0.000
1745672542.077,64.941,-20.508,-19.043,51.758,0.000
1745672542.081,59.082,-22.949,-31.250,53.223,0.000
1745672542.085,26.367,-28.809,-55.664,46.387,0.000
1745672542.089,28.809,-29.785,-40.039,61.035,0.000
1745672542.093,69.824,-24.902,-5.859,74.707,0.000
1745672542.097,75.684,-21.484,-12.207,64.941,0.000
1745672542.101,34.668,-35.645,-29.297,41.992,0.000
1745672542.105,24.902,-41.016,-37.598,33.691,0.000
1745672542.109,63.965,-24.902,-25.879,53.223,0.000
1745672542.112,77.148,-25.879,-25.879,67.871,0.000
1745672542.116,45.410,-35.645,-50.293,57.617,0.000
1745672542.120,25.391,-54.688,-61.035,30.273,0.000
1745672542.124,50.293,-39.551,-39.062,37.109,0.000
1745672542.128,68.359,-12.695,-28.809,42.969,0.000
1745672542.132,45.410,-17.578,-34.668,20.996,0.000
1745672542.136,15.625,-27.832,-39.551,9.277,0.000
1745672542.140,32.715,-24.414,-34.668,14.648,0.000
1745672542.144,64.941,-14.160,-26.855,33.203,0.000
1745672542.148,54.688,-16.602,-32.227,30.273,0.000
1745672542.152,16.602,-24.414,-49.805,14.160,0.000
1745672542.155,3.906,-34.180,-52.734,6.836,0.000
1745672542.159,30.273,-27.832,-31.250,21.973,0.000
1745672542.163,29.785,-22.949,-28.809,20.020,0.000
1745672542.167,0.977,-33.691,-37.598,0.488,0.000
1745672542.171,3.418,-31.738,-34.668,3.906,0.000
1745672542.175,33.203,-17.090,-27.344,12.207,0.000
1745672542.179,37.109,-23.926,-41.016,20.996,0.000
1745672542.183,4.883,-35.156,-41.992,16.113,0.000
1745672542.187,-22.461,-32.715,-25.391,0.488,0.000
1745672542.191,-2.930,-28.320,-22.461,1.465,0.000
1745672542.194,27.832,-25.391,-13.184,2.441,0.000
1745672542.198,14.160,-23.926,-16.602,1.465,0.000
1745672542.202,-10.742,-25.391,-26.855,-1.465,0.000
1745672542.206,-2.930,-30.762,-33.691,-4.395,0.000
1745672542.210,20.996,-30.762,-35.156,-7.812,0.000
1745672542.214,12.207,-35.156,-34.668,-5.859,0.000
1745672542.218,-17.578,-35.645,-38.086,-5.371,0.000
1745672542.222,-18.066,-36.133,-34.180,-7.324,0.000
1745672542.226,9.766,-24.902,-29.785,-0.488,0.000
